extract,crid
2011,1046744
2007,1009543
2007,1009548
2007,1009554
2007,1009558
2007,1009560
2007,1009563
2007,1009565
2007,1009570
2007,1009571
2007,1009581
2007,1009582
2007,1009589
2007,1009593
2007,1009596
2007,1009597
2007,1009608
2007,1009613
2007,1009614
2007,1009616
2007,1009622
2007,1009628
2007,1009630
2007,1009635
2007,1009643
2007,1009644
2007,1009645
2007,1009646
2007,1009650
2007,1009653
2007,1009654
2007,1009662
2007,1009664
2007,10083754
2002,1010034
2007,1009668
2007,1009669
2007,1009674
2007,1009680
2007,1009682
2007,1009683
2007,1009684
2007,1009694
2000,260564
2007,1009697
2007,1009698
2007,1009704
2007,1009705
2007,1009710
2007,1009711
2007,1009714
2007,1009716
2007,1009717
2007,1009718
2007,1009719
2007,1009724
2007,1009726
2007,1009727
2007,1009733
2007,1009738
2007,1009740
2007,1009744
2007,1009757
2007,1009763
2007,1009766
2007,1009767
2007,1009768
2007,1009773
2007,1009783
2007,1009795
2007,1009801
2007,1009802
2007,1009803
2007,1009805
2007,1009810
2007,1009816
2007,1009819
2007,1009824
2007,1009830
2007,1009833
2007,1009835
2007,1009846
2007,1009848
2007,1009861
2007,1009865
2007,1009876
2007,1009879
2007,1009884
2007,1009886
2007,1009887
2007,1009891
2007,1009895
2007,1009897
2007,1009898
2007,1009903
2007,1009904
2007,1009908
2007,1009910
2007,1009912
2007,1009913
2000,261181
2007,1009919
2007,1009920
2007,1009925
2007,1009927
2007,1009929
2007,1009932
2007,1009933
2007,1009935
2007,1009953
2007,1009955
2007,1009958
2007,1009961
2007,1009962
2007,1009965
2007,1009966
2007,1009970
2007,1009971
2007,1009973
2007,1009978
2007,1009979
2007,1009980
2007,1009983
2007,1009985
2007,1009989
2007,1009994
2007,1009997
2007,1010000
2007,1010002
2007,1010004
2007,1010011
2007,1010012
2007,1010014
2007,1010023
2002,280405
2007,1010024
2007,1010027
2007,1010036
2007,1010038
2007,1010039
2007,1010040
2007,1010042
2007,1010044
2007,1010047
2007,1010049
2007,1010050
2007,1010051
2007,1010055
2007,1010056
2007,1010058
2007,1010062
2007,1010069
2007,1010075
2007,1010077
2007,1010080
2007,1010141
2007,1010145
2007,1010148
2007,1010083
2007,1010086
2007,1010087
2007,1010093
2007,1010096
2007,1010100
2007,1010101
2007,1010102
2007,1010105
2007,1010108
2007,1010110
2007,1010115
2007,1010123
2007,1010125
2007,1010127
2007,1010130
2007,1010131
2007,1010135
2007,1010150
2007,1010156
2007,1010157
2007,1010160
2007,1010164
2007,1010166
2007,1010167
2007,1010169
2007,1010170
2007,1010175
2007,1010179
2007,1010184
2007,1010187
2007,1010189
2007,1010191
2006,1010199
2007,1010201
2007,1010203
2007,1010208
2007,1010209
2007,1010213
2007,1010214
2007,1010217
2007,1010219
2007,1010223
2007,1010226
2007,1010232
2007,1010233
2007,1010235
2007,1010236
2007,1010238
2007,1010241
2007,1010246
2007,1010247
2007,1010248
2007,1010249
2007,1010250
2007,1010251
2007,1010252
2007,1010255
2007,1010257
2007,1010261
2007,1010263
2007,1010266
2007,1010269
2007,1010271
2007,1010272
2007,1010273
2007,1010277
2007,1010278
2007,1010286
2007,1010287
2007,1010288
2007,1010291
2007,1010299
2007,1010306
2007,1010308
2007,1010309
2007,1010312
2007,1010314
2007,1010319
2007,1010325
2007,1010334
2007,1010335
2007,1010338
2007,1010340
2007,1010343
2007,1010345
2007,1010348
2007,1010349
2007,1010351
2007,1010371
2007,1010377
2007,1010380
2007,1010387
2007,1010390
2007,1010392
2007,1010394
2007,1010396
2007,1010400
2007,1010401
2007,1010408
2007,1010410
2007,1010411
2007,1010414
2007,1010416
2007,1010419
2007,1010423
2007,1010425
2007,1010428
2002,280408
2007,1010431
2007,1010435
2007,1010436
2007,1010442
2007,1010445
2007,1010450
2007,1010452
2007,1010461
2006,1010467
2007,1010469
2007,1010479
2007,1010480
2007,1010485
2007,1010487
2007,1010488
2007,1010490
2007,1010500
2007,1010504
2007,1010506
2007,1010507
2007,1010509
2007,1010512
2007,1010514
2007,1010518
2007,1010528
2007,1010532
2007,1010534
2007,1010536
2007,1010547
2007,1010549
2007,1010552
2007,1010554
2007,1010556
2007,1010560
2007,1010570
2007,1010575
2007,1010582
2007,1010591
2007,1010593
2007,1010595
2007,1010596
2007,1010597
2007,1010600
2007,1010603
2007,1010606
2007,1010607
2007,1010611
2007,1010612
2007,1010613
2007,1010618
2007,1010620
2007,1010625
2007,1010644
2007,1010648
2007,1010650
2007,1010660
2007,1010661
2007,1010664
2007,1010667
2007,1010671
2007,1010678
2007,1010683
2007,1010687
2007,1010689
2007,1010692
2007,1010694
2007,1010699
2007,1010703
2007,1010707
2007,1010713
2007,1010714
2007,1010717
2007,1010728
2007,1010731
2007,1010733
2007,1010737
2007,1010738
2007,1010739
2007,1010742
2007,1010743
2007,1010752
2007,1010753
2007,1010755
2007,1010757
2007,1010760
2007,1010776
2007,1010780
2007,1010789
2007,1010795
2007,1010796
2007,1010797
2007,1010799
2007,1010802
2007,1010806
2007,1010811
2007,1010812
2007,1010813
2007,1010815
2007,1010816
2007,1010825
2007,1010834
2007,1010835
2007,1010837
2007,1010840
2007,1010841
2007,1010845
2007,1010852
2007,1010853
2007,1010857
2007,1010859
2007,1010863
2007,1010864
2007,1010872
2007,1010880
2007,1010887
2007,1010890
2007,1010891
2007,1010895
2007,1010897
2007,1010899
2007,1010906
2007,1010911
2007,1010914
2007,1010915
2007,10100864
2007,10109195
2007,1009723
2005,1011320
2007,1010929
2007,1010937
2007,1010939
2007,1010940
2007,1010945
2007,1010946
2007,1010951
2007,1010952
2007,1010956
2007,1010957
2007,1010961
2007,1010963
2007,1010964
2007,1010966
2007,1010972
2007,1010985
2007,1010986
2007,1010987
2007,1010989
2007,1010990
2007,1010991
2007,1010993
2007,1010996
2007,1011008
2007,1011009
2007,1011010
2007,1011016
2007,1011017
2007,1011019
2007,1011026
2007,1011027
2007,1011030
2007,1011035
2007,1011037
2007,1011038
2007,1011039
2007,1011045
2007,1011054
2007,1011055
2007,1011057
2007,1011060
2007,1011061
2007,1011064
2007,1011069
2007,1011074
2007,1011078
2007,1011089
2007,1011094
2007,1011095
2007,1011096
2007,1011101
2007,1011104
2007,1011113
2007,1011115
2007,1011116
2007,1011119
2007,1011125
2007,1011128
2007,1011130
2007,1011136
2007,1011137
2007,1011141
2007,1011143
2007,1011146
2007,1011159
2007,1011169
2007,1011170
2007,1011172
2007,1011173
2007,1011178
2007,1011186
2007,1011187
2007,1011191
2007,1011193
2007,1011194
2007,1011195
2007,1011197
2007,1011205
2007,1011214
2007,1011215
2007,1011216
2007,1011219
2007,1011225
2007,1011226
2007,1011230
2007,1011234
2007,1011235
2007,1011238
2007,1011240
2007,1011244
2007,1011245
2007,1011247
2007,1011276
2006,1011277
2007,1011280
2007,1011285
2007,1011286
2007,1011291
2007,1011292
2007,1011295
2007,1011302
2007,1011306
2007,1011308
2007,1011309
2007,1011311
2007,1011314
2007,1011321
2007,1011335
2007,1011336
2008,1014224
2007,1011338
2007,1011341
2007,1011351
2007,1011360
2007,1011364
2007,1011367
2007,1011368
2007,1011370
2007,1011371
2007,1011372
2007,1011377
2007,1011380
2007,1011384
2007,1011386
2007,1011389
2007,1011394
2007,1011401
2007,1011406
2007,1011409
2007,1011415
2007,1011416
2007,1011418
2007,1011421
2007,1011424
2007,1011426
2007,1011430
2001,280409
2007,1011434
2007,1011436
2006,1011454
2007,1011457
2007,1011465
2007,1011473
2007,1011476
2007,1011477
2007,1011479
2007,1011480
2007,1011487
2007,1011488
2000,261184
2007,1011490
2007,1011491
2007,1011503
2007,1012517
2007,1012519
2007,1012523
2007,1012526
2007,1012528
2007,1012531
2007,1012537
2007,1012538
2007,1012540
2007,1012542
2007,1012543
2007,1012545
2007,1012548
2007,1012549
2006,1012550
1983,C132714
2007,1012565
2007,1012566
2007,1012569
2007,1012571
2007,1012573
2007,1012597
2007,1012601
2007,1012602
2007,1012605
2007,1012614
2007,1012618
2007,1012627
2007,1012628
2007,1012630
2007,1012631
2007,1012633
2007,1012635
2007,1012636
2007,1012638
2007,1012641
2007,1012642
2007,1012646
2007,1012653
2007,1012655
2007,1012656
2007,1012661
2007,1012665
2007,1012667
2007,1012668
2007,1012676
2007,1012683
2006,1012700
2007,1012701
2007,1012705
2007,1012710
2007,1012714
2007,1012724
2007,1012725
2007,1012735
2007,1012742
2007,1012747
2007,1012749
2007,1012750
2007,1012752
2007,1012759
2007,1012768
2007,1012776
2007,1012777
2007,1012781
2007,1012793
2009,1028746
2007,1012794
2007,1012795
2007,1012796
2007,1012810
2007,1012813
2006,1031580
2009,1030157
1985,1028839
2007,1012826
2007,1012830
2007,1012837
2007,1012842
2007,1012849
2007,1012851
2007,1012854
2007,1012856
2007,1012859
2007,1012861
2007,1012862
2007,1012866
2007,1012868
2007,1012870
2007,1012871
2007,1012879
2007,1012888
2007,1012890
2007,1012902
2007,1012903
2007,1012904
2007,1012905
2007,1012909
2007,1012914
2007,1012922
2007,1012926
2007,1012933
2007,1012934
2007,1012940
2007,1012943
2007,1012949
2007,1012953
2007,1012955
2007,1012957
2007,1012968
2007,1012969
2007,1012974
2007,1012976
2007,1012978
2007,1012979
2007,1012980
2007,1012989
2007,1012992
2007,1012994
2007,1012996
2007,1013002
2007,1013004
,1028857
2007,1013008
2007,1013010
2007,1013011
2007,1013013
2007,1013015
2007,1013021
2008,1013023
2008,1013030
2008,1013031
2008,1013034
2007,1013050
2007,1013051
2008,1013054
2007,1013055
2008,1013059
2007,1013061
2008,1013062
2007,1013064
2008,1013070
2008,1013071
2008,1013083
2008,1013092
2008,1013095
2008,1013096
2007,1013100
2008,1013104
2007,1013106
2008,1013107
2008,1013113
2008,1013115
2008,1013117
2007,1013126
2008,1013128
2008,1013129
2007,1013131
2008,1013142
2008,1013143
2008,1013152
2009,1030165
2009,1030167
2002,281437
2008,1013193
2008,1013158
2008,1013162
2008,1013164
2008,1013168
2008,1013169
2008,10121833
2004,1013173
2005,1013446
2003,1013669
2004,1013951
2004,1014059
2004,1014181
2008,1013178
2008,1013187
2008,1013190
2008,1013191
2008,1013206
2008,1013208
2008,1013217
2007,1013218
2007,1013220
2007,1010814
2008,1013222
2008,1013223
2008,1013228
2008,1013230
2008,1013234
2007,1013236
2008,1013237
2008,1013238
2008,1013242
2008,1013250
2008,1018543
2008,1013254
2008,1013258
2008,1013261
2008,1013262
2008,1013263
2007,1013272
2008,1013281
2008,1013282
2008,1013285
2007,1013288
2008,1013290
2002,281896
2007,1013292
2008,1013297
2008,1013299
2008,1013304
2008,1013307
2008,1013308
2008,1013309
2008,1013311
2008,1013317
2008,1013318
2008,1018627
2008,1013324
2010,1034274
2008,1013331
2008,1013337
2007,1013556
2008,1013340
2008,1013341
2008,1013344
2008,1013345
2008,1013348
2008,1013349
2008,1013356
2007,1013363
2008,1013375
2007,1013377
2008,1013379
2007,1013384
2008,1013388
2008,1013389
2008,1013394
2008,1013396
2008,1013398
2008,1013405
2008,1013410
2008,1013414
2008,1013415
2008,1013417
2008,1013418
2008,1013419
2008,1013427
2008,1013432
2008,1013437
2008,1013439
2009,1030174
2009,1030176
2009,1030180
2008,1013460
2008,1013461
2008,1013463
2008,1013465
2007,1013466
2008,1013468
2008,1013475
2008,1013480
2008,1013482
2008,1013498
2007,1013499
2008,1013500
2008,1013506
2008,1013513
2007,1013522
2007,1013523
2008,1013529
2008,1013532
2008,1013536
2008,1013543
2008,1013545
2008,1013546
2008,1013551
2007,1013555
2008,1013559
2008,1013561
2008,1013566
2008,1013567
2008,1013574
2008,1013577
2009,1030189
2008,1013590
2008,1013603
2008,1013615
2008,1013616
2008,1013619
2008,1013621
2008,1013625
2008,1013630
2008,1013631
2006,1013649
2008,1013650
2008,1013652
2008,1013660
2008,1013662
2007,1013666
2008,1013668
2008,1013674
2008,1013679
2008,1013681
2008,1013686
2008,1013691
2008,1013695
2008,1013696
2008,1013701
2008,1013702
2008,1013704
2008,1013707
2008,1013711
2008,1013712
2008,1013716
2008,1013717
2008,1013722
2008,1013725
2008,1013730
2008,1013734
2008,1013735
2008,1013737
2008,1013740
2008,1013741
2008,1013742
2008,1013748
2008,1013760
2008,1013772
2008,1013775
2008,1013780
2008,1013792
2007,1013794
2007,1013797
2008,1013798
2008,1013799
2008,1013804
2008,1013806
2008,1013807
2008,1013811
2008,1013812
2008,1013825
2002,282372
2008,1013833
2008,1013834
2008,1013835
2007,1013840
2008,1013842
2008,1013850
2008,1013858
2008,1013861
2014,1067679
2008,1013862
2008,1013867
2008,1013870
2008,1013872
2008,1013874
2008,1013879
2008,1013881
2008,1013882
2007,1013884
2008,1013885
2008,1013887
2008,1013890
2008,1013892
2008,1013899
2008,1013900
2008,1013906
2008,1013910
2008,1013911
2008,1013931
2006,1013934
2008,1013937
2008,1013940
2008,1013943
2008,1013947
2008,1013949
2008,1013954
2008,1013955
2008,1013975
2008,1013976
2008,1013977
2008,1013980
2008,1013982
2008,1013989
2008,1013993
2008,1014006
2008,1014009
2008,1014013
2008,1014016
2007,1014018
2008,1014019
2008,1014021
2008,1014025
2008,1014029
2008,1014035
2008,1014038
2008,1014041
2008,1014044
2008,1014047
2008,1014055
2008,1014061
2008,1014073
2008,1014074
2008,1014075
2008,1014081
2008,1014138
2008,1014084
2008,1014086
2008,1014091
2008,1014092
2008,1014103
2008,1014105
2008,1014106
2008,1014109
2007,1014110
2008,1014111
2008,1014123
2008,1014125
2008,1014129
2008,1014131
2008,1014132
2008,1014145
2007,1014146
2008,1014148
2008,1014152
2008,1014153
2008,1014155
2008,1014157
2008,1014162
2008,1014164
2008,1014170
2008,1014172
2008,1014173
2008,1014176
2008,1014184
2008,1014185
2008,1014190
2008,1014191
2008,1014193
2008,1014194
2008,1014205
2007,1014207
2008,1014212
2008,1014219
2008,1014222
2008,1014225
2008,1014230
2008,1014232
2008,1014233
2008,1014235
2008,1014242
2008,1014247
2008,1014248
2008,1014250
2008,1014259
2008,1014265
2008,1014266
2008,1014268
2008,1014272
2008,1014277
2008,1014285
2008,1014290
2008,1014291
2008,1014292
2008,1014294
2008,1014295
2008,1014296
2008,1014298
2008,1014306
2008,1014307
2008,1014309
2007,1014315
2008,1014324
2008,1014339
2007,1014346
2008,1014348
2008,1014349
2008,1014355
2008,1014356
2008,1014361
2008,1014362
2008,1014367
2008,1014373
2007,1014382
2008,1014384
2008,1014388
2008,1014391
2008,1014400
2008,1014405
2008,1014406
2008,1014407
2008,1014417
2008,1014419
2008,1014423
2008,1014425
2008,1014427
2008,1014429
2008,1014438
2008,1014444
2008,1014445
2008,10132726
2008,10139536
1989,C172801
1991,C187722
1992,C191156
1993,C200633
2012,1056974
1994,C206700
2004,1015593
2014,1072717
2015,1075942
2008,1015811
2008,1020108
2014,1070846
2015,1077905
2006,1000324
2006,1000568
2006,1001924
2006,1002114
2006,1002257
2007,1003147
2007,1004485
2007,1004737
2007,1004798
2007,1005002
2007,1005894
2005,1007453
2007,1009481
2007,1009520
2007,1010965
2008,1014464
1991,C182849
1991,C184315
1991,C186040
1991,C186633
1992,C196763
1983,C132984
1993,C202971
2007,1014483
2008,1014487
2008,1014488
2008,1014489
2008,1014493
2008,1014497
2008,1014503
2008,1014510
2007,1014511
2008,1014513
2008,1014515
2008,1014516
2008,1014526
2008,1014527
2008,1014530
2008,1014531
2008,1014536
2008,1014540
2008,1014545
2008,1014546
2008,1014549
2008,1014550
2008,1014551
2008,1014562
2008,1014563
2008,1014570
2008,1014576
2008,1014578
2008,1014581
2008,1014584
2008,1014586
2008,1014588
2008,1014591
2008,1014594
2008,1014604
2008,1014607
2008,1014615
2008,1014618
2008,1014620
2008,1014633
2008,1014635
2008,1014637
2008,1014638
2008,1014641
2008,1014650
2008,1014651
2008,1014653
2008,1014655
2008,1014659
2008,1014662
2008,1014669
2008,1014670
2008,1014674
2008,1014676
1982,C122751
2008,1014684
2008,1014687
2008,1014689
2008,1014691
2008,1014697
2008,1014699
2008,1014701
2008,1014702
2008,1014703
2008,1014712
2007,1014717
2008,1014719
2008,1014729
2008,1014730
2008,1014732
2008,1014737
2008,1014742
2008,1014744
2008,1014746
2008,1014748
2008,1014752
2008,1014757
2008,1014758
2008,1014761
2008,1014762
2008,1014763
2008,1014765
2008,1014767
2008,1014771
2008,1014773
2008,1014775
2008,1014777
2008,1014781
2008,1014786
2008,1014795
2009,1030193
2008,1014800
2008,1014801
2008,1014805
2008,1014808
2008,1014813
2007,1014815
2008,1014827
2008,1014829
2008,1014831
2008,1014832
2008,1014835
2007,1014838
2008,1014841
2008,1014842
2008,1014846
2008,1014847
2014,1069100
2008,1014858
2009,1030231
2008,1014859
2008,1014860
2008,1014863
2008,1014865
2008,1014867
2008,1014871
2008,1014872
2006,1014873
2008,1014874
2008,1014876
2008,1014883
2008,1014896
2008,1014899
2008,1014900
2008,1014903
2008,1014904
2008,1014907
2008,1014910
2008,1014912
2008,1014914
2008,1014915
2008,1014924
2008,1014927
2008,1014930
2008,1014935
2008,1014939
2008,1014940
2008,1014943
2008,1014948
2008,1014950
2008,1014951
2008,1014955
2008,1014961
2008,1014963
2008,1014968
2008,1014970
2008,1014226
2008,1014973
2008,1014977
2008,1014979
2008,1014980
2008,1014982
2008,1014985
2008,1014986
2008,1014992
2008,1014994
2008,1014996
2008,1014999
2008,1015000
2008,1015004
2008,1015012
2008,1015015
2008,1015021
2014,1071112
2008,1015027
2008,1015032
2008,1015037
2008,1015041
2008,1015048
2008,1015051
2008,1015054
2008,1015055
2008,1015056
2008,1015062
2008,1015063
2008,1016001
2008,1015068
2008,1015072
2007,1015073
2008,1015074
2008,1015075
2008,1015078
2008,1015084
2008,1015085
2008,1015088
2006,1015092
2008,1015096
2008,1015098
2008,1015102
2008,1015108
2008,1015111
2008,1015116
2008,1015117
2008,1015118
2008,1015132
2008,1015136
2008,1015145
2008,1015149
2008,1015150
2008,1015151
2008,1015153
2008,1015161
2008,1015164
2008,1015170
2000,261409
2008,1015171
2008,1015172
2008,1015180
2008,1015181
2008,1015184
2008,1015186
2008,1015189
2008,1015195
2008,1015199
2008,1015203
2008,1015206
2008,1015208
2007,1012671
2008,1015216
2008,1015223
2008,1015224
2008,1015234
2008,1015248
2008,1015252
2008,1015255
2008,1015256
2008,1015261
2008,1015263
2008,1015264
2008,1015270
2007,1015271
2008,1015275
2008,1015276
2008,1016093
2008,1015277
2008,1015279
2008,1015290
2008,1015294
2008,1015297
2008,1015300
2008,1015308
2008,1015310
2008,1015312
2008,1015313
2008,1015314
2008,1015316
2008,1015318
2008,1015321
2008,1015329
2008,1015334
2008,1015336
2008,1015356
2008,1015360
2008,1015361
2008,1015367
2008,1015377
2008,1015379
2008,1015380
2008,1015395
2008,1015399
2008,1015403
2008,1015411
2008,1015412
2008,1015416
2008,1015421
2008,1015422
2008,1015423
2010,1035165
2008,1015426
2008,1015430
1992,C190650
2008,1015433
2008,1015438
2008,1015442
2008,1015446
2008,1015448
2008,1015450
2008,1015456
2008,1015459
2008,1015462
2008,1015463
2008,1015465
2008,1015466
2008,1015468
2008,1015472
2008,1015476
2008,1015477
2007,1015486
2008,1015497
2008,1015499
2008,1015501
2008,1015508
2008,1015509
2008,1015511
2008,1015513
2008,1015525
2008,1015528
2008,1015531
2008,1015535
2008,1015537
2008,1015546
2008,1015547
2008,1015550
2008,1015559
2008,1015563
2008,1015564
2008,1015571
2008,1015572
2008,1015573
2008,1015574
2007,1015586
2006,1015592
2008,1015594
2008,1015599
2000,261936
2008,1015601
2008,1015603
2008,1015610
2008,1015611
2008,1015612
2008,1015613
2007,1015616
2008,1015622
2008,1015623
2008,1015624
2008,1015625
2008,1015626
2008,1015632
2008,1015635
2008,1015638
2008,1015641
2008,1015642
2008,1015648
2008,1015653
2008,1015655
2008,1015657
2008,1015664
2008,1015665
2008,1015673
2008,1015675
2008,1015679
2008,1015682
2008,1015688
2008,1015693
2008,1015697
2008,1015699
2008,1015700
2008,1015702
2008,1015705
2008,1015715
2008,1015717
2008,1015719
2008,1015723
2008,1015724
2008,1015730
2008,1015732
2008,1015733
2008,1015734
2008,1015742
2008,1015744
2008,1015748
2008,1015753
2006,1015755
2008,1015764
2008,1015768
2008,1015769
2008,1015777
2008,1015785
2008,1015788
2007,1015793
2008,1015795
2008,1015796
2008,1015804
2008,1015806
2008,1015813
2008,1015819
2008,1015820
2008,1015822
2008,1015825
2008,1015830
2008,1015845
2008,1015847
2008,1015852
2008,1015856
2008,1015857
2008,1015862
2008,1015866
2008,1015879
2008,1015885
2008,1015886
2008,1015888
2008,1015891
2008,1015898
2008,1015902
2008,1015907
2008,1015914
2008,1015915
2008,1015920
2008,1015923
2008,1015929
2008,1015930
2008,1015931
2008,1016002
2008,1016006
2008,1016007
2008,1015942
2008,1015948
2008,1015953
2008,1015955
2008,1015970
2008,1015974
2008,1015975
2008,1015976
2008,1015978
2008,1015980
2008,1015986
2008,1015992
2008,1016000
2008,1016012
2008,1016013
2008,1016019
2008,1016020
2006,1016034
2008,1016038
2008,1016039
2008,1016040
2008,1016051
2008,1016057
2008,1016061
2008,1016062
2008,1016067
2008,1016071
2008,1016073
2008,1016075
2008,1016094
2014,1072762
2008,1016103
2008,1016104
2008,1016105
2008,1016109
2008,1016112
2008,1016116
2008,1016130
2008,1016131
2007,1016133
2008,1016145
2008,1016151
2008,1016158
2008,1016164
2008,1016168
2008,1016174
2008,1016175
2009,1030194
2009,1030196
2009,1030199
2007,1016179
2008,1016191
2008,1016192
2008,1016195
2008,1016196
2008,1016202
2008,1016203
2008,1016207
2008,1016209
2008,1016211
2008,1016217
2008,1016221
2008,1016222
2008,1016228
2008,1016230
2008,1016231
2008,1016233
2008,1016238
2008,1016247
2008,1016251
2008,1016261
2008,1016265
2008,1016270
2008,1016282
2008,1016286
2008,1016290
2008,1016294
2008,1016299
2006,1016301
2008,1016309
2008,1016311
2008,1016315
2008,1016320
2008,1016322
2008,1016326
2008,1016327
2008,1016328
2008,1016332
2008,1016336
2008,1016339
2008,1016341
2008,1016345
2008,1016348
2008,1016350
2008,1016355
2008,1016356
2008,1016358
2008,1016359
2006,1016364
2008,1016365
2008,1016367
2008,1016373
2008,1016379
2008,1016424
2008,1016425
2008,1016426
2008,1016430
2008,1016431
2008,1016432
2008,1016387
2008,1016390
2008,1016399
2006,1016403
2008,1016404
2008,1016409
2008,1016412
2008,1016413
2008,1016415
2008,1016420
2007,1016433
2008,1016435
2008,1016440
2008,1016441
2008,1016442
2008,1016444
2008,1016445
2008,1016449
2008,1016450
2008,1016452
2008,1016453
2008,1016455
2008,1016459
2008,1016461
2008,1016463
2008,1016468
2008,1016469
2008,1016470
2008,1016473
2007,1012732
2008,1016475
2008,1016479
2008,1016483
2008,1016486
2015,1073238
2008,1016493
2008,1016496
2008,1016501
2008,1016505
2008,1016507
2008,1016508
2008,1016511
2008,1016512
2008,1016515
2008,1016517
2007,1016519
2008,1016521
2008,1016523
2008,1016525
2008,1016544
2008,1016546
2008,1016548
2008,1016551
2008,1016552
2008,1016555
2008,1016556
2008,1016558
2008,1016574
2009,1030247
2008,1016580
2008,1016582
2008,1016591
2008,1016597
2008,1016598
2008,1016604
2008,1016612
2008,1016613
2008,1016614
2008,1016628
2008,1016630
2008,1016634
2008,1016635
2008,1016636
2008,1016639
2008,1016640
2008,1016647
2008,1016649
2008,1016652
2008,1016656
2008,1016657
2008,1016659
2008,1016667
2008,1016671
2008,1016676
2008,1016680
2008,1016681
2007,1016696
2007,1016698
2008,1016699
2008,1016700
2008,1016701
2008,1016702
2008,1016703
2008,1016705
2007,1016711
2008,1016713
2008,1016718
2008,1016723
2008,1016725
,1083737
2008,1016726
2008,1016733
2008,1016741
2008,1016743
2008,1016744
2008,1016748
2008,1016766
2008,1016771
2008,1016772
2008,1016790
2008,1016793
2008,1016797
2008,1016798
2008,1016802
2008,1016804
2008,1016811
2008,1016815
2008,1016819
2008,1016821
2008,1016823
2008,1016834
2008,1016836
2008,1016837
2008,1016840
2008,1016841
2008,1016845
2008,1016848
2008,1016851
2008,1016855
2008,1016861
2008,1016862
2008,1016864
2008,1016868
2008,1016869
2008,1016874
2008,1016880
2008,1016892
2008,1016895
2008,1016903
2008,1016904
2008,1016905
1981,C122784
2008,1013037
2008,1016907
2002,285032
2008,1016908
2008,1016910
2008,1016916
2008,1016919
2008,1016931
2008,1016938
2008,1016939
2008,1016940
2008,1016949
2008,1016954
2008,1016956
2008,1016957
2008,1016962
2008,1016967
2008,1016969
2008,1016970
2008,1016971
2008,1016972
2008,1016974
2008,1016975
2008,1016976
2008,1016977
2008,1016980
2008,1016986
2008,1016989
2008,1017003
2008,1017004
2008,1017009
2008,1017020
2008,1017021
2008,1017025
2008,1017031
2008,1017034
2008,1017038
2008,1017051
2008,1017056
2008,1017067
2006,1017072
2008,1017073
2008,1017080
2008,1017082
2008,1017089
2008,1017090
2008,1017091
2008,1017093
2008,1017098
2008,1017100
2008,1017103
2008,1017107
2004,1017981
2008,1017112
2008,1013507
2008,1017114
2008,1017117
2008,1017134
2008,1017156
2008,1017157
2008,1017158
2015,1078227
2008,1017159
2008,1017166
2008,1017168
2008,1017170
2008,1017177
2008,1017181
2008,1017185
2008,1017186
2008,1017188
2008,1017192
2008,1017200
2008,1017204
2008,1017207
2008,1017209
2008,1017211
2008,1017218
2008,1017219
2008,1017223
2008,1017225
2008,1017226
2008,1017236
2008,1017238
2008,1017239
2008,1017240
2008,1017241
2008,1017247
2008,1017248
2008,1017254
2008,1017256
2008,1017260
2008,1017268
2008,1017269
2008,1017274
2008,1017275
2008,1017279
2008,1017281
2000,261937
2008,1017282
2008,1017284
2008,1017286
2008,1017288
2008,1017290
2008,1017295
2008,1017302
2008,1017303
2008,1017313
2008,1017321
2008,1017330
2008,1017334
2008,1017336
2008,1017343
2008,1017345
2008,1017352
2015,1078230
2008,1017358
2008,1017360
2008,1017361
2008,1017363
2008,1017366
2008,1017369
2008,1017370
2008,1017372
2008,1017374
2008,1017377
2008,1017378
2008,1017436
2008,1017439
2008,1017444
2008,1017448
2008,1017382
2008,1017400
2008,1017403
2008,1017404
2008,1017425
2008,1017427
2008,1017428
2008,1017429
2008,1017433
2008,1017451
2008,1017457
2008,1017462
2008,1017467
2008,1017473
2008,1017477
2008,1017478
2008,1017483
2008,1017485
2008,1017493
2008,1017497
2008,1017500
2008,1017502
2008,1017505
2008,1017506
2008,1017507
2008,1017512
2008,1017514
2008,1017517
2008,1017522
2008,1017530
2008,1017531
2008,1017533
2001,271913
2008,1017534
2008,1017535
2008,1017542
2008,1017544
2008,1017546
2008,1017548
2008,1017552
2008,1017555
2008,1017562
2008,1017572
2008,1017575
2008,1017576
2008,1017577
2008,1017579
2008,1017583
2008,1017584
2008,1017586
2008,1017590
2008,1017595
2008,1017600
2008,1017602
2008,1017608
2008,1017609
2008,1017615
2008,1017623
2008,1017628
2008,1017631
2008,1017642
2008,1017644
2008,1017647
2008,1017648
2008,1017649
2008,1017650
2008,1017651
2008,1017664
2008,1017668
2008,1017674
2008,1017677
2008,1017679
2008,1017680
2008,1017681
2008,1017682
2008,1017686
2008,1017690
2008,1017698
2008,1017701
2008,1017703
2008,1017713
2008,1017714
2008,1017718
2008,1017719
2008,1017720
2008,1017723
2008,1017726
2008,1017729
2008,1017733
2008,1017734
2008,1017743
2008,1017744
2008,1017746
2008,1017754
2008,1017758
2008,1017761
2008,1017763
2008,1017765
2008,1017768
2008,1017769
2008,1017775
2008,1017777
2008,1017782
2008,1017783
2008,1017787
2008,1017793
2008,1017797
2008,1017811
2008,1017818
2008,1017819
2008,1017828
2008,1017831
2008,1017833
2008,1017835
2008,1017839
2008,1017843
2008,1017854
2008,1017858
2008,1017864
2008,1017868
2008,1017877
2008,1017881
2008,1017885
2008,1017887
2008,1017889
