id,civilian_allegation_percentile,honorable_mention_percentile,internal_allegation_percentile,trr_percentile,allegation_count,sustained_count,civilian_compliment_count,race,gender
23378,41.4491,87.7737,0.0000,54.3742,4,0,11,Hispanic,F
28049,90.4375,81.8158,0.0000,84.9030,22,0,1,White,M
28122,77.4716,80.5673,94.5386,83.9555,4,0,2,White,M
31798,84.9263,86.3150,0.0000,84.9030,15,0,1,Hispanic,M
31881,99.0931,94.7537,0.0000,98.7121,33,0,6,Black,M
31929,94.1100,80.3991,61.1521,72.1094,29,0,2,White,M
31084,32.7736,69.3243,0.0000,49.1036,2,0,4,White,M
31288,81.5029,94.7278,0.0000,86.6844,14,0,3,Black,M
31397,96.3923,99.5601,0.0000,96.0116,26,0,4,Asian/Pacific,M
30078,0.0000,48.6367,0.0000,0.0000,4,0,3,Black,F
17734,61.9992,86.5123,0.0000,49.1036,8,0,11,Hispanic,F
499,65.4923,91.4739,0.0000,77.4708,1,0,1,Hispanic,M
4438,0.0000,96.1283,0.0000,86.4689,1,0,1,White,F
4550,47.0401,88.1683,0.0000,84.8803,3,0,5,Asian/Pacific,F
12754,40.7066,74.4251,0.0000,71.6498,2,0,1,Black,M
15335,,0.0000,,,0,0,1,White,M
26256,,0.0000,,,0,0,1,White,M
28584,,0.0000,,,0,0,1,White,M
3021,,0.0000,,,0,0,1,Black,M
23554,,0.0000,,,0,0,0,White,M
2647,,0.0000,,,0,0,0,White,M
2715,,0.0000,,,0,0,0,White,M
6570,,0.0000,,,0,0,0,White,M
29307,,0.0000,,,0,0,0,White,M
5584,,0.0000,,,0,0,0,Black,M
30020,0.0000,57.4538,0.0000,0.0000,0,0,0,Black,M
31466,,,,,0,0,0,Asian/Pacific,M
22511,,,,,0,0,0,Hispanic,M
26016,,,,,0,0,0,Hispanic,M
30489,,,,,0,0,0,White,M
158,,0.0000,,,0,0,0,White,M
8549,,0.0000,,,0,0,0,White,M
10448,,0.0000,,,0,0,0,White,M
20437,,0.0000,,,0,0,0,Black,M
13187,,0.0000,,,0,0,0,White,M
15106,,0.0000,,,0,0,0,White,M
21480,,0.0000,,,0,0,0,White,M
23969,,0.0000,,,0,0,0,White,M
18098,,0.0000,,,0,0,0,White,M
10179,,,,,3,0,0,White,M
1621,,,,,0,0,0,Unknown,F
27056,,,,,0,0,0,Hispanic,M
212,,,,,0,0,0,Unknown,M
24897,,,,,0,0,0,Hispanic,F
1865,,,,,0,0,0,Hispanic,F
17463,,0.0000,,,1,1,0,White,M
27271,,0.0000,,,0,0,0,White,M
26220,,,,,0,0,0,Black,M
15756,,,,,0,0,0,Black,M
23478,,,,,0,0,0,Asian/Pacific,M
24916,,,,,0,0,0,Hispanic,M
19225,,,,,0,0,0,Hispanic,M
21403,,,,,0,0,0,White,F
2751,,,,,0,0,0,White,M
25287,,,,,0,0,0,Unknown,M
9841,,,,,0,0,0,Unknown,M
17566,,,,,0,0,0,Hispanic,M
19787,,,,,0,0,0,Hispanic,M
21844,,,,,0,0,0,White,M
17099,,0.0000,,,0,0,0,White,M
7027,,,,,0,0,0,White,F
4025,,,,,0,0,0,White,M
26665,,0.0000,,,0,0,0,White,M
27194,,,,,0,0,0,Hispanic,M
15508,,,,,0,0,0,Unknown,M
13271,,,,,0,0,0,White,F
24899,,,,,0,0,0,Unknown,F
5486,,,,,0,0,0,White,F
27690,,,,,0,0,0,White,M
4820,,,,,0,0,0,Unknown,M
23087,,,,,0,0,0,White,M
11725,,,,,0,0,0,Black,F
18027,,0.0000,,,0,0,0,White,M
19018,,0.0000,,,0,0,0,White,M
20129,,0.0000,,,0,0,0,White,M
15970,,,,,0,0,0,White,M
2860,,,,,0,0,0,White,M
28381,,,,,0,0,0,White,F
17755,,,,,0,0,0,Hispanic,F
17160,,,,,0,0,0,White,M
11083,,,,,0,0,0,Hispanic,M
23022,,,,,0,0,0,White,M
10366,,,,,0,0,0,Hispanic,M
3060,,0.0000,,,2,0,0,White,M
5078,,0.0000,,,5,0,0,Hispanic,F
27317,,0.0000,,,1,1,0,White,M
13562,,0.0000,,,2,2,0,Black,M
25798,,0.0000,,,2,0,0,White,M
7097,,0.0000,,,2,1,0,White,M
12753,0.0000,0.0000,0.0000,,7,0,0,White,M
25558,,0.0000,,,7,0,0,White,M
8639,,0.0000,,,4,0,0,Black,M
9048,,0.0000,,,6,0,0,White,M
9911,0.0000,0.0000,0.0000,,0,0,0,White,M
6872,38.5334,0.0000,0.0000,0.0000,8,1,0,Black,M
17026,65.6917,0.0000,86.1136,0.0000,9,2,0,White,M
21079,,0.0000,,,1,0,0,White,M
7942,,0.0000,,,0,0,0,White,M
17684,,0.0000,,,0,0,1,White,M
15452,,0.0000,,,3,0,0,White,M
20348,73.4260,0.0000,0.0000,,11,0,0,White,M
23394,37.8415,94.8387,0.0000,0.0000,1,0,0,Hispanic,M
19010,,0.0000,,,4,0,0,White,M
21163,,,,,0,0,0,White,M
125,,,,,0,0,0,Black,M
30160,,,,,0,0,0,Black,M
24559,,,,,0,0,0,Hispanic,F
4521,,,,,0,0,0,Black,F
9926,,,,,0,0,0,Black,M
5912,63.7333,81.5312,75.2791,84.0009,7,3,3,Black,M
7462,46.6016,96.9628,0.0000,46.8229,3,0,1,White,M
5997,64.0124,88.6535,0.0000,98.3831,2,0,0,White,M
8706,97.2095,71.4461,0.0000,49.1036,51,0,9,White,M
8893,0.0000,80.2892,95.9338,86.5937,1,0,0,Asian/Pacific,M
8898,90.1236,86.3764,85.6488,96.1648,21,2,1,White,M
8744,79.6940,72.5491,0.0000,0.0000,2,0,0,Black,F
11091,68.0088,97.9170,0.0000,78.1800,2,0,0,Hispanic,M
7369,,0.0000,,,0,0,0,White,M
9476,,0.0000,,,0,0,0,White,M
28099,,0.0000,,,0,0,0,White,M
9706,,,,,0,0,0,Hispanic,M
26625,,0.0000,,,0,0,0,White,M
15800,,0.0000,,,0,0,0,White,M
1337,0.0000,0.0000,0.0000,,0,0,0,Black,M
9676,0.0000,0.0000,0.0000,,0,0,0,Black,M
3662,,0.0000,,,0,0,0,White,M
19893,,0.0000,,,0,0,0,White,M
21346,0.0000,0.0000,0.0000,0.0000,0,0,0,White,M
21527,0.0000,0.0000,0.0000,0.0000,0,0,0,Black,M
23219,0.0000,0.0000,0.0000,0.0000,0,0,0,Hispanic,M
24372,,,,,1,0,0,Hispanic,F
28891,,,,,0,0,0,White,F
6289,,0.0000,,,0,0,0,White,M
26114,,0.0000,,,0,0,3,White,M
15402,,0.0000,,,20,1,1,Asian/Pacific,M
29139,,0.0000,,,4,0,1,Black,F
27430,,0.0000,,,5,2,0,Black,F
22357,,,,,0,0,0,White,M
16450,,,,,1,0,0,White,M
18932,,,,,2,1,0,Hispanic,F
7454,,,,,0,0,0,White,M
14548,,,,,0,0,0,White,M
31534,,,,,0,0,0,Hispanic,M
2901,,,,,0,0,0,Black,M
12719,,,,,1,0,0,White,F
7357,,,,,1,1,0,Black,M
22538,,,,,0,0,0,White,M
4132,,,,,0,0,0,Native American/Alaskan Native,F
15507,,0.0000,,,1,0,2,White,M
15476,,,,,0,0,0,White,F
29790,,,,,0,0,0,White,M
22301,,0.0000,,,69,11,0,Black,M
18956,,,,,0,0,0,White,M
2169,,,,,0,0,0,Unknown,F
21042,0.0000,0.0000,0.0000,0.0000,2,0,1,White,F
25335,49.2248,42.6383,75.2277,0.0000,18,1,0,Black,M
30770,,,,,1,0,0,Black,M
26642,33.6853,0.0000,0.0000,0.0000,20,0,2,White,M
8783,,,,,0,0,0,Hispanic,F
10368,,,,,0,0,0,Hispanic,M
9614,,,,,2,0,0,White,M
28818,,,,,0,0,0,Black,M
28294,,,,,3,1,0,White,M
24357,,0.0000,,,4,0,0,Hispanic,M
716,,,,,1,0,0,Unknown,M
13658,,,,,0,0,0,Black,M
17729,,,,,3,1,2,Black,M
12901,,,,,0,0,0,White,M
10310,,,,,1,0,0,Hispanic,M
26327,0.0000,0.0000,0.0000,0.0000,4,0,0,White,F
3639,33.5179,50.8459,0.0000,0.0000,4,0,1,White,F
12976,41.5139,31.8951,0.0000,0.0000,6,0,2,White,M
31352,,,,,0,0,0,White,M
18170,,,,,0,0,2,White,M
24263,,,,,3,3,2,Black,M
31395,,,,,0,0,0,White,M
19759,,,,,1,1,0,Black,M
31088,,,,,0,0,0,White,M
8129,,,,,0,0,0,Black,M
26896,,,,,0,0,0,Black,M
21426,,,,,1,1,0,Hispanic,M
19523,,,,,0,0,0,White,F
22138,,,,,0,0,0,White,M
16698,,,,,0,0,0,Hispanic,M
29161,,,,,0,0,0,White,M
29266,,,,,0,0,0,Hispanic,M
2184,,,,,0,0,0,Asian/Pacific,M
26761,,,,,0,0,0,Black,M
4272,,,,,0,0,0,White,F
22052,,0.0000,,,0,0,3,White,M
21204,,0.0000,,,0,0,0,White,M
9127,,0.0000,,,0,0,3,White,M
31016,,0.0000,,,0,0,2,White,M
16118,64.0221,0.0000,0.0000,,2,0,1,White,F
17070,,0.0000,,,3,1,1,Hispanic,M
2840,0.0000,0.0000,0.0000,,12,1,2,White,M
21439,70.3842,68.1260,70.4145,0.0000,24,3,3,Hispanic,F
12724,76.1648,62.3598,0.0000,0.0000,12,1,1,Hispanic,M
28497,0.0000,86.3709,99.2503,0.0000,1,1,0,Black,M
30820,83.7403,65.0095,61.1521,49.1036,23,1,4,Black,F
2214,69.1001,63.3567,95.6348,67.9110,21,6,5,Black,M
5682,74.1030,79.9592,90.8461,63.0035,14,2,2,Black,M
6006,53.0197,68.4381,61.1521,56.6663,17,1,3,White,M
6604,74.7209,89.5009,78.6028,93.9691,10,1,1,Hispanic,M
14609,0.0000,86.3538,94.6831,61.6079,1,1,4,Hispanic,F
11451,67.6550,77.3943,0.0000,85.7483,2,0,0,Hispanic,M
17237,,0.0000,,,14,1,1,White,M
28574,,0.0000,,,4,1,1,White,M
2950,,0.0000,,,2,0,0,Black,M
23871,46.4726,0.0000,92.1448,,11,1,0,White,M
4233,91.4192,55.0862,99.7010,67.9110,50,10,1,White,M
4263,91.4192,80.0078,61.1521,84.9030,30,4,2,White,M
10440,95.6049,80.3862,85.0558,84.9030,30,1,2,White,M
13526,81.8766,56.0436,61.1521,86.6844,32,2,2,Black,M
20687,29.7987,40.1494,79.9133,0.0000,8,1,1,White,M
21613,,,,,0,0,0,White,M
23405,,0.0000,,,5,2,0,White,M
8527,,0.0000,,,8,2,1,White,M
30956,,0.0000,,,8,3,0,Black,M
21817,,0.0000,,,2,2,1,White,M
20710,,0.0000,,,2,1,2,White,M
18982,,,,,4,1,0,White,F
26499,,0.0000,,,2,2,2,Black,F
16347,,0.0000,,,9,2,3,Black,F
26470,,,,,1,1,2,White,M
22246,,,,,0,0,0,Hispanic,M
4089,,0.0000,,,1,1,0,Black,M
18814,,,,,2,1,0,Hispanic,M
11070,,,,,1,1,0,White,F
3985,,,,,2,1,0,Hispanic,M
28433,,,,,1,1,0,Black,M
14820,,0.0000,,,2,1,0,White,M
17282,,,,,1,0,0,White,M
4024,,,,,2,1,2,White,F
20362,,,,,5,1,6,Black,F
23646,,0.0000,,,3,0,4,White,M
2099,,0.0000,,,1,1,0,Black,M
5172,,0.0000,,,1,1,1,White,M
13432,,,,,1,0,0,Hispanic,M
3467,,0.0000,,,21,12,0,Black,F
11298,58.9894,0.0000,0.0000,,25,1,1,Asian/Pacific,M
13139,,,,,2,1,2,Black,F
10080,,,,,4,1,1,White,M
18569,,,,,1,0,0,White,F
4173,,,,,1,1,1,Hispanic,M
5550,,,,,4,1,1,Hispanic,F
14828,,0.0000,,,1,0,2,White,M
10708,,0.0000,,,3,2,4,Black,M
19323,,0.0000,,,1,0,3,White,M
22428,,0.0000,,,6,4,0,Black,M
19483,,0.0000,,,5,2,0,Black,M
26292,,0.0000,,,0,0,0,White,M
17267,,0.0000,,,0,0,2,Black,M
7434,0.0000,0.0000,85.2686,0.0000,8,1,4,White,M
10193,64.6930,0.0000,0.0000,0.0000,9,1,1,White,F
2482,0.0000,68.4691,0.0000,0.0000,6,1,0,Black,M
7570,,0.0000,,,0,0,1,White,M
7991,,0.0000,,,0,0,2,White,M
4439,0.0000,38.7413,0.0000,0.0000,4,1,0,White,M
3102,26.3189,0.0000,93.0162,0.0000,4,2,0,Black,F
2404,68.3081,69.8402,0.0000,0.0000,15,1,2,White,M
29362,77.6973,54.3251,74.4162,74.1873,34,4,4,Hispanic,M
15308,0.0000,59.5899,0.0000,0.0000,9,2,4,White,F
29144,74.7009,90.6998,76.9072,92.9305,9,1,5,Black,M
30737,84.5276,40.6023,70.2511,0.0000,35,4,2,Black,M
16,97.3590,89.4847,83.9944,98.9050,19,1,5,Asian/Pacific,M
270,83.7403,74.5124,61.1521,75.2071,33,2,6,Hispanic,M
1091,97.2095,73.7555,97.0251,83.0024,46,4,1,Black,M
3324,76.9235,83.0773,0.0000,48.9674,5,0,1,Hispanic,F
2707,47.6380,67.1960,79.9133,49.1036,17,2,2,Black,M
3616,94.6432,77.2649,88.3297,56.6663,47,4,4,White,M
3066,45.5103,66.9987,96.5667,0.0000,10,3,3,Black,F
4570,56.2787,75.4892,71.5119,75.2071,7,1,4,White,M
4523,83.7403,69.2111,79.9133,38.9028,22,4,10,White,F
4747,24.1180,53.4366,61.1521,0.0000,5,3,10,White,F
6388,32.3550,65.6532,70.0568,38.9028,3,1,2,Black,M
6323,24.1180,52.3595,61.1521,38.9028,2,1,3,Black,F
6395,81.8766,79.6811,88.3297,67.9110,24,3,4,Black,M
6689,74.8804,90.6168,61.1521,67.9110,13,3,3,White,M
6375,0.0000,62.0468,98.6047,0.0000,2,1,0,Black,F
8249,74.6661,88.0357,0.0000,78.2707,11,1,2,Hispanic,M
9752,41.5139,39.2050,61.1521,38.9028,7,1,6,White,M
9761,67.8543,69.8580,90.7614,71.9902,8,1,1,White,F
11612,78.7971,83.8600,0.0000,75.2071,12,0,6,White,M
11625,87.5224,68.7486,61.1521,38.9028,29,0,12,White,M
10824,41.5139,88.3042,79.9133,63.0035,7,1,6,White,M
11694,24.1180,51.9940,0.0000,0.0000,4,1,4,Black,F
11184,57.7487,67.4613,95.6348,0.0000,15,4,1,Black,F
11190,99.7309,99.7121,61.1521,97.4583,87,1,2,Asian/Pacific,M
12678,29.7987,66.9049,93.0935,49.1036,6,2,3,Hispanic,F
13626,,0.0000,,,0,0,2,Black,F
13606,89.4907,93.1397,72.0351,93.0103,20,1,3,White,F
13827,39.4060,66.9987,72.1846,38.9028,4,1,4,Black,M
13852,97.0052,75.0364,93.0935,86.6844,44,3,4,Black,M
13879,24.1180,37.4810,0.0000,0.0000,9,1,1,White,F
16206,93.5220,83.7371,61.1521,90.1509,29,1,3,White,M
16173,65.6966,73.1086,61.1521,56.6663,19,1,4,Black,M
16298,69.1001,73.0181,79.9133,72.1094,12,1,7,Native American/Alaskan Native,M
17075,29.7987,51.4345,61.1521,38.9028,5,1,4,Hispanic,M
17086,87.5224,81.6315,61.1521,93.6628,22,2,2,White,M
17351,86.3564,96.8432,72.5434,93.0103,17,1,8,White,M
18697,57.7487,43.8917,0.0000,49.1036,25,1,2,Hispanic,M
18714,74.3622,94.7084,91.5039,80.9259,9,1,4,Hispanic,F
23077,,,,,0,0,0,White,M
18749,47.6380,75.6024,61.1521,0.0000,7,1,10,Hispanic,M
20105,79.7738,69.4278,61.1521,72.1094,15,1,1,White,F
20236,67.3012,90.1349,90.4525,0.0000,9,1,9,White,M
21432,45.2511,68.2278,0.0000,56.6663,5,0,7,Hispanic,F
21326,67.2713,84.6007,79.3652,85.9129,6,1,21,White,M
21400,83.0377,95.1936,0.0000,89.9183,9,1,5,White,M
23257,47.6380,89.7629,61.1521,67.9110,6,0,8,White,F
23016,61.9992,66.8144,61.1521,63.0035,9,1,3,White,M
23209,47.6380,71.6919,79.9133,38.9028,11,1,1,Black,F
23263,41.5139,38.5840,61.1521,0.0000,19,1,1,Hispanic,F
20225,,0.0000,,,0,0,0,White,M
24511,72.3141,77.3393,0.0000,49.1036,11,1,10,White,M
25860,65.6966,65.2521,61.1521,38.9028,12,3,16,White,M
25957,41.5139,63.1821,61.1521,56.6663,21,1,1,White,M
27994,0.0000,93.3888,0.0000,98.3661,3,1,2,White,M
27622,35.6089,45.2340,88.3297,38.9028,6,1,1,Black,M
29642,61.6155,85.8977,74.6960,88.0064,7,1,4,Hispanic,M
29667,61.9992,62.7292,79.9133,56.6663,16,2,6,White,F
29742,50.4883,72.7820,92.8593,83.0024,7,3,4,Black,M
31498,0.0000,97.4254,0.0000,62.1638,1,0,0,White,M
31448,81.8766,69.1626,0.0000,49.1036,16,2,3,Black,M
2403,85.1455,82.6891,61.1521,91.2913,21,0,10,White,M
3226,88.9575,93.5149,72.3390,94.8712,21,0,2,White,M
6836,89.5804,88.8443,0.0000,63.0035,21,0,1,Hispanic,M
7100,70.6398,98.2922,0.0000,97.5774,3,0,3,Black,M
3184,35.6089,26.9011,0.0000,0.0000,7,0,1,White,M
7716,72.3141,68.0693,0.0000,0.0000,11,0,2,White,M
1220,59.4527,0.0000,0.0000,,4,0,2,White,M
20077,0.0000,0.0000,0.0000,,1,0,4,White,M
2574,0.0000,0.0000,0.0000,,5,0,0,White,M
266,0.0000,89.8082,0.0000,0.0000,1,0,0,White,M
23875,,0.0000,,,1,0,0,White,M
977,,0.0000,,,2,0,0,White,M
28717,,0.0000,,,1,0,0,White,M
25924,,0.0000,,,2,0,0,White,M
5630,,0.0000,,,0,0,4,Black,M
29281,,0.0000,,,2,0,0,White,M
25692,,0.0000,,,6,0,0,White,M
49,71.8208,97.6874,0.0000,75.1560,7,0,4,Hispanic,M
3527,0.0000,31.0315,0.0000,0.0000,4,0,2,White,M
6430,57.7487,72.0769,61.1521,38.9028,10,0,7,White,M
9526,71.7211,94.0292,0.0000,82.5599,6,0,3,Hispanic,M
10320,57.4248,79.4450,78.7772,62.7425,5,0,3,Hispanic,M
10325,55.0877,92.2437,0.0000,56.6663,5,0,6,Hispanic,M
13600,41.5139,72.5782,0.0000,75.2071,8,0,7,Black,M
13859,41.5139,74.1016,0.0000,56.6663,8,0,3,White,M
14996,74.8804,75.9032,79.9133,0.0000,14,0,2,White,M
18872,90.3129,92.7386,85.1256,96.8456,24,0,5,Hispanic,M
19776,40.2382,78.5943,0.0000,56.6663,3,0,4,Black,F
18802,41.5139,70.4952,0.0000,49.1036,5,0,7,Hispanic,M
18825,57.7487,80.3474,0.0000,49.1036,7,0,4,Hispanic,M
18840,0.0000,94.4335,0.0000,84.0917,2,0,1,White,M
19722,64.8146,84.7786,0.0000,77.5786,6,0,6,White,F
19754,89.4459,74.9102,85.9926,49.1036,20,0,4,Black,M
19790,81.8766,68.9427,0.0000,49.1036,34,0,10,Hispanic,M
19799,77.4018,79.4611,0.0000,77.2098,8,0,6,Black,M
23389,53.0197,90.2448,0.0000,38.9028,12,0,3,Hispanic,M
23390,96.0933,79.9528,85.1256,83.0024,31,0,2,Hispanic,F
23404,77.5314,98.1531,0.0000,92.1082,11,0,6,Asian/Pacific,M
23407,41.5139,76.8218,61.1521,49.1036,5,0,3,Hispanic,M
23413,86.8098,96.1380,0.0000,76.8807,5,0,1,Hispanic,M
25737,69.1001,59.0031,0.0000,0.0000,16,0,3,White,M
30586,47.6380,60.7271,0.0000,0.0000,5,0,2,White,F
31425,88.5838,73.9076,61.1521,78.2707,21,0,1,Black,M
2674,,0.0000,,,1,0,2,Black,F
8177,,,,,2,2,1,White,F
29746,,0.0000,,,2,0,2,Black,M
704,,0.0000,,,2,1,1,White,M
31671,0.0000,0.0000,0.0000,,3,0,1,White,M
22206,,0.0000,,,2,0,3,Black,M
19429,,0.0000,,,4,0,6,White,M
18454,,0.0000,,,2,0,1,White,M
6132,,0.0000,,,12,0,2,White,F
12443,,0.0000,,,9,0,6,White,M
25869,88.8077,0.0000,0.0000,,12,0,0,Hispanic,F
6703,76.0963,82.9123,0.0000,48.0824,6,0,1,Hispanic,M
4919,67.3809,98.6803,95.0120,96.7208,4,0,2,White,M
3575,44.4514,0.0000,0.0000,,1,0,0,Hispanic,M
30150,,0.0000,,,2,0,2,Black,M
26644,,0.0000,,,1,0,3,White,M
1514,27.5812,67.7912,0.0000,45.7052,1,0,11,Black,M
5521,,,,,1,0,0,Black,F
8131,,89.0675,,,1,0,0,Black,M
28094,0.0000,0.0000,0.0000,,1,0,0,White,M
23214,,0.0000,,,0,0,1,White,F
14959,,0.0000,,,0,0,3,White,M
4304,,,,,0,0,0,Hispanic,M
23806,,,,,0,0,1,Black,F
6978,,,,,0,0,2,Asian/Pacific,M
23627,,,,,0,0,1,Black,F
7306,,,,,0,0,1,White,M
25082,,,,,0,0,0,White,M
12575,,0.0000,,,0,0,2,White,M
7893,,,,,0,0,0,Black,M
12672,,,,,0,0,3,White,F
22088,,,,,0,0,0,Black,M
3702,,0.0000,,,0,0,4,White,M
26835,,0.0000,,,0,0,1,Black,M
13656,,0.0000,,,0,0,0,White,M
1255,,0.0000,,,0,0,4,Black,M
10502,,0.0000,,,0,0,0,White,M
30065,,0.0000,,,0,0,3,White,F
19495,,0.0000,,,0,0,0,White,M
15107,0.0000,0.0000,0.0000,0.0000,0,0,0,White,M
25628,,0.0000,,,0,0,2,White,M
14891,,0.0000,,,0,0,1,White,M
30072,,0.0000,,,0,0,4,White,M
20467,,0.0000,,,0,0,0,White,M
5725,,0.0000,,,0,0,0,White,F
29231,64.3811,88.1069,0.0000,54.7373,7,0,3,Hispanic,M
254,86.1072,96.2998,0.0000,98.6384,5,0,2,White,M
5587,65.6966,72.2289,0.0000,67.9110,49,3,6,White,M
13910,32.9679,68.2990,71.7859,49.1036,3,1,2,White,F
19686,79.1658,85.3640,99.0831,86.1511,15,3,9,Black,M
21684,78.8220,93.2497,73.6047,94.8712,13,1,5,White,M
16522,28.0845,78.7334,0.0000,61.0519,2,1,3,Hispanic,M
18495,26.3892,0.0000,0.0000,0.0000,9,1,1,White,M
320,0.0000,0.0000,0.0000,0.0000,1,0,4,Black,F
18606,24.1180,0.0000,88.3297,0.0000,4,0,3,White,F
22945,0.0000,0.0000,61.1521,0.0000,5,0,2,White,F
14233,45.3259,76.3075,0.0000,67.9110,5,1,9,White,F
10743,44.9821,75.6574,0.0000,61.0519,3,0,2,White,F
14976,0.0000,0.0000,61.1521,0.0000,1,0,1,White,M
15934,61.9992,83.7112,0.0000,56.6663,9,0,1,White,M
16614,39.1519,73.4289,0.0000,38.9028,3,0,3,Hispanic,F
23190,78.9815,76.1652,86.3963,63.0035,13,1,14,Asian/Pacific,M
19371,0.0000,0.0000,0.0000,0.0000,1,0,0,White,M
6476,,93.4890,,,2,1,0,Hispanic,M
17844,,93.8480,,,2,0,0,Asian/Pacific,F
19201,,0.0000,,,1,0,0,White,M
23435,,0.0000,,,3,0,0,White,M
28061,,0.0000,,,1,0,0,White,M
28032,56.0694,84.4778,0.0000,0.0000,2,0,0,Black,F
4005,67.3809,81.1689,0.0000,0.0000,2,0,0,White,M
27923,65.4592,0.0000,0.0000,,4,1,0,White,M
3966,0.0000,89.3586,0.0000,0.0000,1,0,0,White,M
4951,47.4935,81.9484,0.0000,62.8333,1,0,0,Black,M
10257,67.6550,96.8529,0.0000,93.4245,3,0,0,Hispanic,M
29465,76.0963,92.7968,0.0000,87.5638,7,1,4,Hispanic,M
27475,67.5653,84.8627,0.0000,84.9030,9,0,5,White,F
29621,,,,,2,0,0,Hispanic,M
3824,96.5766,96.4971,88.0855,93.4812,26,1,7,White,M
15122,,0.0000,,,1,0,0,White,M
16235,0.0000,96.7008,0.0000,84.0349,1,0,0,Hispanic,M
9240,74.4369,61.4743,0.0000,0.0000,1,0,0,Hispanic,M
911,35.6089,38.4481,61.1521,38.9028,9,2,8,Black,M
1277,95.6049,88.9931,91.2448,91.2913,31,2,4,Hispanic,M
3998,78.8569,96.9887,0.0000,93.3791,5,1,1,Hispanic,M
3984,41.5139,67.9820,61.1521,0.0000,6,1,1,Hispanic,M
31687,77.6460,86.3635,61.1521,67.9110,17,2,4,White,M
31756,77.6460,39.7516,97.8822,38.9028,53,22,3,Hispanic,M
6869,60.1206,72.9049,86.2866,63.0035,9,1,1,Black,M
9499,90.4873,81.2401,88.3297,97.8384,39,1,3,White,M
474,65.6368,95.8502,79.2007,91.8586,7,1,4,Hispanic,M
22866,83.7403,81.6315,61.1521,38.9028,18,1,6,Hispanic,M
25355,79.7738,82.0778,61.1521,49.1036,24,4,6,Black,M
4349,70.3109,83.8827,0.0000,71.3151,7,1,3,Hispanic,F
10338,72.3141,67.6295,61.1521,72.1094,28,4,1,Hispanic,M
12987,61.2069,74.5383,76.9384,46.6754,6,1,3,Black,F
30512,79.7738,66.8564,61.1521,63.0035,30,3,5,Black,M
252,47.6380,78.4326,61.1521,38.9028,18,2,5,White,M
588,65.6966,43.9338,93.0935,56.6663,23,4,6,Black,F
2269,47.6380,74.3636,0.0000,49.1036,17,4,2,Black,F
7271,84.4977,98.0076,0.0000,74.0610,13,1,7,White,M
26802,74.0333,91.4190,78.0945,82.9400,8,2,1,White,M
3044,0.0000,97.3025,0.0000,94.0883,2,1,2,White,M
13091,57.7487,0.0000,95.6348,72.1094,17,1,2,Black,M
5332,93.4124,84.5134,84.3582,78.2707,28,2,3,Black,M
6166,38.2599,75.6703,77.1228,55.3727,3,1,3,Black,F
17570,68.9406,98.3440,0.0000,94.1847,2,1,0,Asian/Pacific,M
15969,40.0140,87.8481,0.0000,97.3278,4,1,1,White,M
19380,0.0000,79.9851,85.7086,75.0426,1,1,1,White,M
24411,78.6725,87.1333,78.2490,80.8862,9,1,1,Hispanic,M
25384,80.8950,86.4993,84.2037,60.7625,10,1,3,Black,M
8139,47.4935,99.9288,95.5501,86.4689,2,1,1,White,M
11092,61.3564,89.5980,74.4170,49.1036,7,2,7,Hispanic,F
13807,72.3141,72.1124,79.9133,38.9028,14,1,3,Black,M
19498,26.4850,60.0123,70.9637,38.9028,2,1,0,Black,F
22452,0.0000,85.3317,94.7877,89.7651,2,1,0,Asian/Pacific,M
30973,65.2183,72.7723,85.2153,81.0961,10,1,6,Black,M
14183,79.1359,92.9844,94.7877,96.4484,5,2,1,White,M
20880,47.6380,50.7164,0.0000,49.1036,10,2,3,White,F
25931,47.2444,83.3554,0.0000,86.2986,1,1,2,White,M
1227,39.7947,81.0396,0.0000,55.9514,2,1,5,White,M
3018,68.8310,70.4434,78.2490,91.7508,8,1,6,Black,M
7604,0.0000,98.5283,0.0000,96.3293,2,1,0,White,M
30933,94.1100,91.5645,88.3297,75.2071,31,1,3,White,F
30987,50.3438,87.2400,70.3408,63.0035,6,1,1,White,F
14549,81.8766,41.9316,61.1521,81.0961,17,1,1,Asian/Pacific,M
15769,97.5232,87.2451,0.0000,97.0884,27,1,0,White,M
2609,74.8804,65.4365,79.9133,38.9028,15,1,3,Black,M
2646,61.9992,69.6704,0.0000,49.1036,14,1,4,White,M
3073,72.3141,60.3681,0.0000,56.6663,18,1,5,Black,M
17741,56.2787,69.4343,0.0000,72.1094,7,1,3,Hispanic,M
17756,79.7738,79.1571,61.1521,63.0035,17,1,4,Hispanic,M
14700,91.3394,95.3165,97.4337,99.0412,14,1,4,Black,M
17743,73.5599,86.6999,85.5491,81.0961,12,1,5,Black,M
23379,85.1455,96.6232,79.9133,88.0064,20,1,3,Hispanic,M
27717,24.1180,59.7050,0.0000,49.1036,6,3,11,White,F
32145,72.3141,38.3802,88.3297,38.9028,24,4,1,Black,M
28997,72.3141,69.1626,79.9133,38.9028,13,1,10,Black,M
29264,69.1001,57.7449,61.1521,49.1036,17,2,9,White,M
29300,46.7710,82.7635,0.0000,82.6109,3,1,4,White,M
29310,93.1732,78.2256,85.3249,94.2982,25,1,2,White,M
22023,68.0586,73.3545,0.0000,66.8161,5,0,1,White,M
