officer_id,allegation_id
10728,C242069
22516,C242069
8951,C242070
16692,C242071
20571,C242071
5715,C242073
18299,C242074
5905,C242074
18780,C242076
257,C242077
19602,C242077
6563,C242079
12563,C242081
7660,C242081
19092,C242081
5181,C242082
198,C242082
14743,C242083
29474,C242083
14605,C242084
20554,C242085
3052,C242085
28277,C242086
11762,C242086
16567,C242087
7980,C242089
13424,C242089
6968,C242089
10929,C242090
13769,C242091
18508,C242091
12411,C242091
9429,C242092
26413,C242094
21309,C242095
27270,C242095
2849,C242096
13458,C242097
15638,C242098
1095,C242098
25077,C242098
8451,C242098
7406,C242098
26393,C242099
1549,C242099
21885,C242100
26863,C242100
13376,C242101
16700,C242103
6712,C242103
11265,C242106
30989,C242107
9565,C242108
9765,C242108
17749,C242108
6351,C242110
8386,C242111
23760,C242112
27772,C242112
3950,C242112
26740,C242112
27658,C242113
21876,C242114
11130,C242115
27901,C242115
31831,C242115
25404,C242116
14696,C242116
28391,C242117
28735,C242118
22622,C242118
13017,C242119
9500,C242119
7843,C242120
23582,C242120
4600,C242120
19590,C242120
24068,C242120
9529,C242120
20530,C242120
20067,C242120
7892,C242120
32289,C242120
621,C242121
569,C242123
31381,C242125
28000,C242127
27801,C242129
4927,C242131
27161,C242131
17720,C242134
10337,C242134
17996,C242135
13095,C242136
8154,C242136
15999,C242139
27442,C242139
10235,C242141
31079,C242141
23415,C242143
1370,C242143
23661,C242146
626,C242147
17481,C242151
28830,C242151
13604,C242152
21287,C242152
4638,C242152
25872,C242152
12572,C242153
23303,C242154
11419,C242157
7388,C242157
1751,C242158
13108,C242159
22162,C242160
11576,C242160
28308,C242162
2824,C242163
15709,C242165
19537,C242165
2400,C242166
15354,C242166
3109,C242167
4110,C242170
17913,C242173
3753,C242173
23766,C242175
28575,C242175
3288,C242176
17491,C242178
5215,C242179
32242,C242179
21407,C242181
31917,C242181
18743,C242182
28963,C242183
11502,C242184
16973,C242185
3362,C242186
5911,C242187
29729,C242189
10239,C242191
20168,C242191
26925,C242192
4771,C242194
7782,C242194
32047,C242194
23989,C242195
12705,C242196
9268,C242197
19599,C242199
15471,C242199
9490,C242199
20769,C242199
13623,C242200
8148,C242202
13383,C242202
3815,C242203
17416,C242204
1761,C242205
29643,C242205
25465,C242206
26613,C242207
7575,C242207
13604,C242208
4638,C242208
20362,C242209
67,C242210
31732,C242211
31752,C242211
30860,C242213
16345,C242213
6226,C242214
10442,C242214
2526,C242214
31244,C242214
20564,C242215
17082,C242217
5314,C242217
9232,C242218
30264,C242218
21574,C242220
11624,C242220
21196,C242220
18866,C242220
14127,C242220
4289,C242221
16052,C242222
27332,C242225
9292,C242226
4390,C242226
26034,C242226
28489,C242227
10022,C242228
30740,C242229
22389,C242229
24464,C242232
24026,C242232
13095,C242233
12360,C242235
17836,C242241
9075,C242242
7226,C242245
9079,C242248
8658,C242249
30107,C242249
30430,C242251
30793,C242252
5094,C242254
22488,C242255
1480,C242257
15149,C242257
9491,C242257
21813,C242257
31910,C242258
32440,C242258
2129,C242261
31275,C242261
1480,C242263
15149,C242263
9491,C242263
19701,C242264
7444,C242264
13991,C242265
23543,C242265
30351,C242268
15137,C242270
3488,C242271
190,C242272
24941,C242272
259,C242273
3791,C242273
2416,C242273
24128,C242274
15180,C242274
30744,C242275
24128,C242279
20420,C242280
9226,C242280
21301,C242281
28105,C242282
19340,C242282
31859,C242284
15645,C242286
29066,C242287
5347,C242291
12651,C242291
12155,C242291
24604,C242293
477,C242295
2665,C242295
11061,C242297
17530,C242298
10696,C242298
22393,C242299
18484,C242300
8734,C242302
21024,C242302
26925,C242303
621,C242304
24998,C242305
31897,C242307
32094,C242307
15966,C242308
28157,C242308
17553,C242308
20355,C242308
18984,C242310
11559,C242310
14630,C242310
28608,C242310
7697,C242310
14154,C242312
21506,C242313
30946,C242313
26639,C242313
12631,C242314
14743,C242315
29474,C242315
331,C242316
15354,C242317
8026,C242319
14357,C242319
18091,C242321
29170,C242321
2106,C242322
7142,C242322
11520,C242323
9772,C242323
380,C242324
2725,C242325
21703,C242325
4249,C242326
27045,C242326
21312,C242326
11196,C242326
26385,C242326
32151,C242326
229,C242327
23012,C242327
17256,C242328
5949,C242329
3036,C242329
28594,C242332
6925,C242333
2311,C242334
9050,C242335
8063,C242336
7725,C242336
16405,C242337
615,C242338
9292,C242339
29850,C242339
13670,C242339
26034,C242339
24093,C242340
31332,C242342
11656,C242342
11921,C242343
3063,C242343
3820,C242345
15089,C242345
25085,C242346
14058,C242346
21118,C242349
30165,C242352
1240,C242352
621,C242355
1047,C242356
7261,C242357
27807,C242358
32268,C242358
1177,C242360
22996,C242361
4160,C242361
22729,C242362
15909,C242365
6952,C242365
11298,C242365
1885,C242365
32242,C242365
29966,C242368
4488,C242369
12192,C242369
29073,C242369
5313,C242369
6659,C242371
30537,C242371
19456,C242372
243,C242372
11824,C242372
621,C242377
29842,C242378
16350,C242379
30215,C242379
4495,C242380
1800,C242381
17742,C242381
18008,C242385
20033,C242385
31291,C242385
11179,C242387
28298,C242388
22559,C242388
28299,C242389
29326,C242391
29327,C242391
3120,C242393
27973,C242395
17938,C242397
6368,C242398
11803,C242400
32168,C242400
256,C242401
3488,C242401
25663,C242404
30232,C242407
24251,C242407
9023,C242407
17928,C242408
12963,C242408
9196,C242410
4742,C242410
20800,C242411
26866,C242412
15645,C242413
16104,C242413
17997,C242414
10858,C242415
27695,C242416
26406,C242417
10503,C242417
11368,C242417
5545,C242419
2214,C242420
8885,C242421
3439,C242422
25140,C242422
28652,C242423
32418,C242423
17397,C242424
223,C242425
22809,C242425
24842,C242426
3897,C242428
27274,C242428
9096,C242429
13769,C242432
18508,C242432
13772,C242432
8257,C242432
30700,C242432
24766,C242432
17129,C242432
19855,C242432
5865,C242432
31232,C242432
32002,C242432
32172,C242432
32328,C242432
29965,C242433
30593,C242434
24554,C242435
30509,C242435
12364,C242436
24877,C242436
1718,C242437
6417,C242439
21238,C242439
25404,C242440
14696,C242440
22896,C242442
9583,C242445
11130,C242447
29154,C242449
14086,C242451
8403,C242451
5343,C242451
10928,C242451
6257,C242453
20317,C242453
27879,C242454
14384,C242454
19813,C242455
3645,C242455
5524,C242455
28783,C242456
30107,C242457
6417,C242458
21238,C242458
27217,C242459
28265,C242463
2725,C242465
16682,C242467
22989,C242467
14452,C242467
10283,C242467
3643,C242467
13419,C242467
29033,C242471
13049,C242471
29038,C242471
20464,C242471
29741,C242472
5216,C242472
30860,C242474
23439,C242475
6451,C242475
10750,C242477
6896,C242477
3580,C242481
424,C242482
8287,C242482
23841,C242485
18276,C242486
2098,C242486
13541,C242486
18754,C242489
17863,C242489
25786,C242490
16302,C242492
14089,C242492
31833,C242492
31957,C242492
32277,C242492
14004,C242493
4599,C242494
10891,C242494
12003,C242496
9821,C242496
30309,C242497
8463,C242498
15716,C242499
20769,C242500
9019,C242502
12595,C242503
908,C242503
22613,C242504
21897,C242506
18238,C242506
30619,C242511
25963,C242512
30550,C242513
588,C242514
30911,C242515
1773,C242515
867,C242517
13727,C242517
6084,C242518
19477,C242518
2356,C242519
3150,C242520
10259,C242521
24867,C242521
24344,C242522
2627,C242523
12394,C242523
6553,C242524
519,C242524
5061,C242525
16840,C242525
9020,C242527
2506,C242528
13040,C242528
13954,C242528
16680,C242529
1496,C242529
417,C242529
8316,C242529
18315,C242529
3905,C242531
7764,C242532
3665,C242533
14098,C242537
26691,C242538
23768,C242538
2230,C242542
24431,C242543
7232,C242543
11040,C242551
16131,C242553
3262,C242554
11350,C242555
31955,C242556
32095,C242556
29033,C242557
13434,C242557
16497,C242558
825,C242560
11855,C242561
14450,C242561
6338,C242562
11144,C242563
28594,C242564
7456,C242565
14465,C242566
26923,C242568
26927,C242569
22197,C242570
26091,C242571
21846,C242572
25584,C242573
30906,C242575
30764,C242578
31160,C242579
10521,C242580
12238,C242581
29687,C242582
1625,C242582
23604,C242583
27072,C242584
29896,C242584
6189,C242584
2704,C242584
12542,C242584
21059,C242584
27593,C242585
12609,C242585
26362,C242586
31945,C242586
27772,C242587
19072,C242587
29966,C242587
17075,C242588
6897,C242589
1713,C242589
29072,C242590
28418,C242591
13614,C242592
4079,C242592
26531,C242593
12334,C242595
4742,C242602
5551,C242602
30322,C242603
30268,C242603
30322,C242604
9658,C242604
9583,C242605
9235,C242606
32239,C242606
7325,C242609
17963,C242609
8658,C242611
30107,C242611
28402,C242612
22522,C242612
30795,C242612
27403,C242613
11365,C242614
18472,C242614
19169,C242615
21456,C242615
17735,C242616
19271,C242616
27442,C242617
16894,C242618
11265,C242618
9102,C242618
10773,C242618
9912,C242618
22828,C242621
10694,C242622
9900,C242623
20818,C242623
17429,C242625
3309,C242625
22464,C242625
11141,C242627
4102,C242627
1662,C242627
13977,C242627
19271,C242627
5916,C242628
14315,C242629
14965,C242630
29415,C242631
21983,C242631
3149,C242631
5573,C242632
28665,C242635
29831,C242636
2400,C242638
15354,C242638
16790,C242638
2400,C242640
15354,C242640
11074,C242643
26385,C242643
28783,C242644
20000,C242646
10864,C242646
24844,C242647
21365,C242648
16767,C242648
30557,C242649
12201,C242650
5880,C242652
21041,C242652
8468,C242654
1528,C242655
30910,C242655
30695,C242656
12752,C242659
13600,C242659
3760,C242660
31738,C242661
30593,C242661
25631,C242661
19336,C242663
19602,C242663
26246,C242664
1657,C242665
26504,C242665
10560,C242665
11625,C242665
21320,C242665
8114,C242666
4340,C242667
28379,C242667
9020,C242668
7639,C242669
252,C242669
30501,C242670
23768,C242670
8330,C242671
10891,C242673
16617,C242675
23265,C242676
9725,C242677
25638,C242678
10228,C242678
29033,C242679
13434,C242679
29045,C242680
13052,C242680
27283,C242681
30423,C242681
2041,C242681
23622,C242681
21196,C242681
25812,C242681
15714,C242681
29810,C242681
17372,C242682
157,C242683
27630,C242683
7862,C242684
26531,C242687
30085,C242688
12040,C242688
18092,C242689
11129,C242689
30364,C242689
2399,C242691
27873,C242691
31954,C242692
10367,C242693
10812,C242693
13017,C242694
9500,C242694
28480,C242695
14826,C242695
6138,C242695
4068,C242695
13525,C242695
7194,C242695
25873,C242695
17256,C242696
29038,C242696
29573,C242698
3556,C242698
4795,C242700
13406,C242701
19871,C242702
10040,C242703
11049,C242703
2356,C242703
27270,C242703
18341,C242704
31548,C242705
12919,C242705
5948,C242705
27599,C242706
3447,C242707
32197,C242707
19510,C242708
134,C242709
22448,C242710
17182,C242710
8974,C242712
26096,C242712
26856,C242713
29035,C242714
15011,C242716
23772,C242716
8658,C242717
30107,C242717
20153,C242718
8500,C242718
15280,C242719
216,C242719
13894,C242720
2447,C242720
16978,C242722
13028,C242723
17757,C242723
11222,C242724
12509,C242725
24195,C242725
6276,C242725
6996,C242725
18852,C242726
3182,C242727
6805,C242728
6060,C242730
15924,C242731
10857,C242732
26263,C242733
7804,C242734
4105,C242735
30148,C242736
27740,C242738
30737,C242738
16302,C242739
2399,C242739
27873,C242739
12978,C242739
31833,C242739
32268,C242739
13411,C242740
18162,C242740
24521,C242741
1800,C242741
17742,C242741
23253,C242742
19366,C242742
23649,C242742
11872,C242743
5566,C242743
17666,C242743
22894,C242745
30817,C242746
3393,C242749
16700,C242750
6189,C242753
12542,C242753
21059,C242753
32012,C242753
19226,C242755
19235,C242755
32151,C242757
3429,C242758
9670,C242758
30681,C242759
18379,C242760
30289,C242760
20795,C242761
28084,C242762
20635,C242762
27979,C242767
30417,C242767
24344,C242768
7262,C242768
22898,C242769
22110,C242770
22828,C242774
27021,C242774
18452,C242775
18743,C242775
26437,C242778
31599,C242779
13095,C242780
8154,C242780
20289,C242781
22200,C242782
12306,C242782
3211,C242783
11078,C242784
24347,C242784
29123,C242786
16916,C242786
28729,C242787
11637,C242788
25646,C242789
17371,C242791
11820,C242793
31988,C242793
4390,C242794
10542,C242795
20860,C242795
21150,C242795
18886,C242798
13500,C242798
14481,C242798
9610,C242799
20354,C242800
22796,C242800
26385,C242801
8774,C242801
3815,C242802
29590,C242804
4822,C242804
4935,C242805
12623,C242805
24667,C242806
28183,C242806
23659,C242808
8562,C242810
12103,C242811
17251,C242811
11685,C242812
2139,C242814
25370,C242816
29375,C242816
11446,C242819
27800,C242819
645,C242821
2416,C242823
27319,C242824
12531,C242824
2132,C242825
30684,C242826
31199,C242828
15516,C242829
3774,C242830
19001,C242832
27378,C242832
191,C242832
5981,C242832
9629,C242832
78,C242832
25317,C242832
985,C242833
5568,C242835
3262,C242836
16959,C242836
32089,C242838
19336,C242839
19602,C242839
4220,C242839
19551,C242839
32272,C242840
16840,C242841
31051,C242841
16359,C242841
4415,C242842
12817,C242842
11454,C242842
23208,C242842
2962,C242843
9386,C242845
5889,C242846
20742,C242847
12216,C242847
28582,C242848
31429,C242848
28740,C242849
1936,C242850
6587,C242852
10583,C242852
8658,C242854
30107,C242854
27339,C242856
26362,C242856
32413,C242856
31588,C242859
8426,C242860
17783,C242860
28138,C242860
30322,C242861
1800,C242862
17742,C242862
4149,C242863
20408,C242863
1219,C242865
11918,C242867
24996,C242868
18453,C242868
7154,C242868
11818,C242869
13498,C242869
20477,C242869
16365,C242873
1420,C242873
156,C242874
8488,C242875
5186,C242876
5091,C242876
8778,C242877
5301,C242878
1513,C242880
22252,C242881
17542,C242882
22620,C242882
30394,C242883
25881,C242884
4850,C242884
14513,C242886
25910,C242888
572,C242888
21557,C242889
1844,C242890
28865,C242890
31677,C242890
29634,C242890
30106,C242890
8778,C242891
12722,C242891
8911,C242894
18746,C242894
19912,C242895
14635,C242896
24001,C242897
19500,C242897
3927,C242898
9773,C242899
10750,C242899
11383,C242900
15280,C242900
8658,C242902
30107,C242902
27794,C242903
31841,C242903
24938,C242904
21812,C242906
4884,C242906
11634,C242910
5444,C242910
30372,C242911
16959,C242912
7684,C242913
3047,C242913
30263,C242913
29042,C242914
17687,C242916
26218,C242917
133,C242918
9491,C242921
24927,C242922
11078,C242924
3162,C242925
26167,C242925
14241,C242927
30939,C242928
849,C242929
20715,C242931
3556,C242933
14318,C242933
10116,C242934
4415,C242935
23208,C242935
30278,C242936
20154,C242936
3383,C242937
9134,C242937
27562,C242938
17544,C242939
10768,C242941
9254,C242942
30007,C242942
1054,C242944
13829,C242944
7044,C242944
2404,C242945
31910,C242946
4160,C242947
30166,C242948
24529,C242949
27935,C242950
19591,C242950
15424,C242951
14009,C242951
12220,C242952
745,C242952
18984,C242954
27423,C242954
19167,C242954
28608,C242954
19855,C242955
21638,C242955
4835,C242958
6339,C242958
4884,C242958
529,C242960
21359,C242962
27193,C242963
9883,C242964
29954,C242965
23251,C242965
59,C242966
2404,C242968
13364,C242968
3643,C242968
23726,C242968
21883,C242968
32031,C242968
21634,C242969
13459,C242973
24436,C242976
2353,C242978
5231,C242983
11270,C242983
11204,C242986
27800,C242987
24194,C242988
12299,C242988
12308,C242989
31899,C242989
21812,C242991
20559,C242995
4798,C242996
10811,C242997
22087,C242998
29053,C242999
28335,C243000
28227,C243002
13074,C243005
26011,C243006
29703,C243007
16011,C243007
8571,C243008
25338,C243009
13095,C243010
13362,C243011
2825,C243012
17026,C243014
9600,C243014
15991,C243014
30370,C243014
21196,C243014
21390,C243014
10735,C243014
29727,C243014
17894,C243014
24064,C243014
7391,C243017
17870,C243017
24543,C243017
30322,C243018
790,C243020
7681,C243021
27272,C243021
27173,C243023
31833,C243023
32072,C243023
32268,C243023
19948,C243024
15592,C243024
22301,C243026
3467,C243027
8988,C243028
6734,C243029
13923,C243031
6226,C243031
21258,C243031
16439,C243031
31244,C243031
26167,C243032
27310,C243033
15572,C243033
26455,C243033
10154,C243033
27186,C243034
29264,C243035
8342,C243035
2394,C243036
31126,C243037
16202,C243038
31048,C243038
13974,C243039
20010,C243042
3580,C243042
28227,C243042
11543,C243042
78,C243042
11999,C243042
22403,C243042
6228,C243042
13101,C243042
22388,C243042
31126,C243042
22081,C243042
32209,C243042
30111,C243044
21483,C243045
13716,C243046
20551,C243050
8458,C243050
10049,C243050
22146,C243051
12246,C243052
28457,C243052
30991,C243056
15089,C243059
16567,C243060
9453,C243060
11697,C243061
27599,C243062
5162,C243062
23952,C243062
15014,C243062
5397,C243064
6335,C243066
8005,C243067
30904,C243068
6180,C243068
9161,C243071
976,C243072
31420,C243073
19652,C243073
28488,C243074
18322,C243074
17962,C243074
23295,C243074
6982,C243074
8864,C243074
10208,C243074
13022,C243074
8888,C243074
10138,C243074
20781,C243075
2428,C243075
196,C243075
18087,C243076
1550,C243076
11002,C243077
6003,C243078
8972,C243078
11218,C243079
10784,C243080
6797,C243080
15436,C243080
11554,C243081
16391,C243081
12705,C243082
26090,C243083
27772,C243084
5568,C243085
1211,C243086
24766,C243086
32328,C243086
2269,C243087
24546,C243089
1518,C243090
10250,C243091
754,C243092
25126,C243092
14671,C243094
10812,C243094
7347,C243095
31482,C243096
28043,C243097
29796,C243098
3447,C243099
17884,C243099
833,C243099
32197,C243099
17327,C243100
21243,C243100
15976,C243100
420,C243100
26312,C243101
25373,C243103
32091,C243103
4927,C243104
5231,C243105
11270,C243105
593,C243107
12479,C243108
23873,C243108
22764,C243108
7703,C243109
27717,C243110
9840,C243110
19729,C243111
5173,C243111
20089,C243111
18748,C243112
28153,C243113
32032,C243114
4443,C243115
20010,C243115
9478,C243116
31912,C243116
30263,C243117
20713,C243118
8063,C243119
7725,C243119
8819,C243120
14294,C243120
22894,C243121
9953,C243122
9930,C243124
24093,C243125
5581,C243126
1761,C243126
5096,C243128
24431,C243128
16197,C243128
6083,C243128
3472,C243129
12753,C243129
14098,C243130
23304,C243131
13795,C243133
16914,C243134
15317,C243134
20303,C243134
5971,C243134
31487,C243134
25584,C243134
30558,C243134
8882,C243135
15874,C243135
23716,C243136
22280,C243136
31106,C243136
16214,C243136
17884,C243137
12300,C243138
30147,C243138
6553,C243139
25575,C243139
16011,C243139
519,C243139
13623,C243140
26531,C243141
11980,C243146
18082,C243147
31912,C243147
16027,C243149
21559,C243149
26608,C243151
21296,C243152
30263,C243153
11533,C243154
3970,C243154
21968,C243154
30888,C243155
9232,C243156
20913,C243158
14217,C243158
6944,C243158
25682,C243160
9523,C243161
30322,C243162
30268,C243162
2307,C243164
8974,C243164
1348,C243165
31514,C243166
24553,C243166
24552,C243166
1594,C243167
28092,C243167
3055,C243168
10584,C243169
12531,C243169
6334,C243170
12639,C243170
5291,C243171
30107,C243172
4269,C243177
19131,C243177
19897,C243179
20648,C243179
11412,C243180
30313,C243181
13576,C243182
15944,C243182
843,C243183
19809,C243183
1462,C243185
31052,C243187
11446,C243187
27733,C243187
27274,C243187
11524,C243188
30512,C243188
28585,C243189
1030,C243190
27935,C243191
19591,C243191
29480,C243194
17739,C243194
22163,C243194
9515,C243195
25988,C243195
18472,C243195
17436,C243196
11919,C243197
9604,C243199
11860,C243201
8137,C243203
14179,C243204
10236,C243205
10772,C243205
22022,C243205
17221,C243206
3689,C243206
22715,C243206
196,C243206
13916,C243206
17025,C243208
13242,C243208
22079,C243208
3523,C243209
24922,C243210
17633,C243210
1063,C243211
13861,C243211
7723,C243211
26363,C243211
23009,C243212
13262,C243213
12390,C243214
1458,C243216
14315,C243216
10951,C243217
20841,C243217
2931,C243218
9576,C243220
58,C243220
15496,C243221
23888,C243222
28414,C243223
17023,C243223
31749,C243223
13095,C243224
8154,C243224
32166,C243224
31994,C243225
2129,C243226
21540,C243226
30206,C243226
32032,C243227
13788,C243228
11855,C243230
14450,C243230
19994,C243231
20937,C243232
31400,C243232
5231,C243233
11270,C243233
20913,C243234
25576,C243234
15845,C243234
6944,C243234
16886,C243236
4960,C243237
12409,C243237
12238,C243237
18979,C243238
13590,C243239
22727,C243240
22448,C243241
17182,C243241
13382,C243242
15760,C243244
1276,C243245
11189,C243246
16877,C243246
160,C243246
14086,C243247
28740,C243247
28736,C243248
13690,C243248
9822,C243249
18813,C243250
17087,C243251
18486,C243252
6813,C243253
11152,C243253
13060,C243254
25352,C243254
22488,C243255
27009,C243255
29729,C243255
5158,C243255
20385,C243255
28922,C243255
15924,C243256
28335,C243258
6637,C243260
29486,C243261
23952,C243261
5444,C243262
7339,C243262
498,C243263
24251,C243264
33048,C243264
6783,C243265
6174,C243265
5259,C243265
6020,C243265
2117,C243266
4269,C243266
19510,C243266
32206,C243266
21118,C243267
32083,C243269
4286,C243270
29511,C243272
9819,C243273
8462,C243273
12704,C243274
5444,C243275
7339,C243275
21243,C243276
14912,C243276
24413,C243276
27024,C243276
15474,C243276
32393,C243276
19422,C243277
12930,C243277
885,C243277
31859,C243277
885,C243278
31859,C243278
30795,C243279
27770,C243281
6090,C243281
11129,C243282
31908,C243282
19673,C243283
16878,C243283
25459,C243284
1092,C243284
31973,C243284
6968,C243285
26576,C243285
8816,C243286
3791,C243287
2416,C243287
8974,C243288
26096,C243288
11634,C243289
7133,C243290
14384,C243293
12143,C243293
30366,C243294
28864,C243294
7477,C243294
11755,C243295
2626,C243296
20354,C243296
17499,C243297
15976,C243298
2409,C243299
31051,C243299
1490,C243300
32294,C243301
29504,C243303
9429,C243303
31166,C243304
8438,C243306
32238,C243307
15087,C243308
28459,C243309
20840,C243309
30790,C243309
27112,C243310
11855,C243311
3431,C243311
14450,C243311
13689,C243313
18059,C243313
20840,C243313
29922,C243316
17768,C243316
15139,C243317
21621,C243317
2352,C243318
24623,C243318
6371,C243318
3383,C243319
1480,C243320
15371,C243320
30978,C243322
31818,C243322
5330,C243323
1353,C243323
23661,C243324
20626,C243325
28286,C243326
12236,C243326
19491,C243327
30322,C243328
11365,C243329
17772,C243330
2997,C243330
27736,C243330
20201,C243331
12442,C243333
24157,C243334
30742,C243336
22685,C243336
24274,C243336
9822,C243337
6339,C243337
13623,C243338
11414,C243339
4390,C243341
30842,C243345
2803,C243345
12210,C243345
6178,C243346
18062,C243346
1004,C243346
29054,C243347
25164,C243348
5416,C243349
5445,C243349
3726,C243349
32005,C243349
32346,C243349
31925,C243350
18821,C243351
6275,C243352
23118,C243353
8030,C243354
22363,C243356
3322,C243356
27040,C243357
32272,C243357
9309,C243358
9816,C243358
13459,C243360
32077,C243360
10843,C243361
14958,C243361
2448,C243362
15261,C243364
27923,C243364
25132,C243364
12431,C243368
8658,C243368
29917,C243368
30107,C243368
8062,C243368
22301,C243369
27434,C243370
19783,C243370
19358,C243371
7391,C243371
7697,C243371
18249,C243372
7535,C243373
15840,C243374
30544,C243374
2448,C243375
727,C243375
10080,C243376
7960,C243377
11830,C243378
11978,C243378
31139,C243379
27599,C243380
21912,C243380
3391,C243381
16864,C243382
26258,C243383
29124,C243383
9927,C243386
27534,C243386
20378,C243386
21336,C243387
21760,C243388
4347,C243390
2183,C243390
27385,C243390
30442,C243392
24163,C243393
25772,C243393
29917,C243394
5444,C243394
19994,C243394
16447,C243394
25214,C243395
18892,C243397
114,C243398
25549,C243398
27261,C243400
5260,C243400
7386,C243401
8418,C243401
32349,C243402
13377,C243403
21609,C243404
29445,C243404
7230,C243405
31643,C243406
15715,C243406
5962,C243406
31354,C243406
18867,C243408
22302,C243409
32197,C243411
25373,C243412
21837,C243414
6797,C243416
25167,C243417
22678,C243417
12299,C243418
1924,C243418
17971,C243420
30016,C243420
16840,C243422
12003,C243424
7943,C243424
9989,C243424
9759,C243424
9821,C243424
21389,C243425
5347,C243426
579,C243426
11820,C243426
24715,C243429
27719,C243429
29247,C243429
10917,C243429
27935,C243430
19591,C243430
27533,C243431
27384,C243432
16914,C243437
15317,C243437
20303,C243437
5971,C243437
31487,C243437
7402,C243437
25584,C243437
30558,C243437
32026,C243437
3447,C243438
32197,C243438
2739,C243439
19212,C243440
27261,C243441
5260,C243441
20876,C243442
27287,C243442
15516,C243445
16675,C243445
24230,C243445
3993,C243445
3383,C243446
9822,C243447
6453,C243448
28675,C243448
828,C243448
19797,C243448
8062,C243450
13922,C243450
16530,C243451
12531,C243451
14049,C243452
8992,C243453
27538,C243455
3182,C243457
903,C243458
3212,C243458
25275,C243459
28335,C243459
19760,C243460
21666,C243461
31865,C243461
11201,C243463
19075,C243464
18046,C243465
19790,C243467
32091,C243467
26657,C243468
4540,C243468
4742,C243472
28925,C243472
14243,C243472
5551,C243472
26467,C243474
26120,C243474
15456,C243474
28488,C243475
6982,C243475
18292,C243476
32423,C243479
579,C243480
6189,C243482
12542,C243482
8182,C243483
30946,C243484
28678,C243485
7986,C243485
24565,C243485
24711,C243486
8502,C243486
9309,C243486
25646,C243489
8990,C243490
25112,C243490
3036,C243490
32220,C243490
4874,C243491
11368,C243491
5865,C243491
10857,C243494
9115,C243495
30447,C243495
16567,C243497
30463,C243498
25881,C243498
1047,C243498
30801,C243498
6010,C243499
13197,C243499
20487,C243499
31948,C243499
24210,C243501
31386,C243505
8461,C243505
24552,C243506
11510,C243507
1550,C243509
21238,C243509
1196,C243510
5754,C243512
18896,C243515
28043,C243515
26856,C243516
4180,C243517
3387,C243517
24191,C243518
13667,C243518
18985,C243518
8883,C243520
31910,C243520
32440,C243520
3422,C243521
5446,C243522
18500,C243522
621,C243523
9161,C243524
31220,C243525
7061,C243526
10509,C243526
28444,C243526
27803,C243527
10612,C243527
8540,C243530
17609,C243530
1490,C243532
362,C243533
26468,C243534
16567,C243535
3695,C243535
9453,C243535
4006,C243535
17628,C243535
14110,C243535
10964,C243536
7391,C243537
4332,C243538
1515,C243539
243,C243539
21979,C243539
13830,C243540
15180,C243541
18506,C243544
18046,C243545
31052,C243546
24364,C243546
5129,C243546
27614,C243546
3897,C243546
27274,C243546
15726,C243548
5038,C243548
28604,C243548
12027,C243550
18896,C243551
32198,C243552
20840,C243553
4357,C243554
8562,C243554
20385,C243555
9458,C243557
21118,C243558
27772,C243559
2424,C243559
8654,C243560
25999,C243560
14746,C243560
18254,C243560
14368,C243560
15337,C243560
28904,C243561
28856,C243562
15170,C243562
4216,C243562
18088,C243562
14884,C243562
20219,C243562
8449,C243563
4629,C243563
5099,C243563
7504,C243563
18506,C243564
22020,C243565
17555,C243565
1244,C243566
27562,C243566
12526,C243566
26641,C243566
30026,C243566
28480,C243567
6773,C243567
27751,C243568
13000,C243568
20529,C243569
9527,C243569
12685,C243570
10516,C243570
14513,C243571
28805,C243571
8988,C243572
21710,C243574
5754,C243575
8774,C243576
7388,C243577
21363,C243578
2545,C243579
15186,C243583
22753,C243583
21100,C243584
9075,C243584
19591,C243585
2912,C243586
30544,C243588
3488,C243588
5637,C243589
7141,C243591
14946,C243591
10398,C243592
25963,C243593
9758,C243593
23359,C243594
10928,C243595
5632,C243596
31910,C243596
11146,C243597
30607,C243597
13630,C243597
21260,C243598
6569,C243598
2713,C243599
2353,C243600
15344,C243600
5444,C243600
24540,C243602
7339,C243603
22301,C243604
1924,C243605
19746,C243606
4475,C243606
22081,C243606
19547,C243608
10235,C243608
20087,C243609
21439,C243610
3498,C243611
23531,C243611
6678,C243611
23362,C243612
6209,C243613
20913,C243614
25576,C243614
20439,C243616
2147,C243616
18213,C243617
15599,C243618
17542,C243619
31896,C243619
13946,C243620
11489,C243623
11226,C243623
24433,C243626
9964,C243627
25186,C243627
16973,C243627
30714,C243628
13646,C243629
19500,C243629
9104,C243629
6523,C243631
13121,C243635
21514,C243637
32220,C243637
22613,C243640
31906,C243641
27270,C243642
3569,C243643
9947,C243643
21192,C243644
13879,C243645
19170,C243645
17438,C243645
1717,C243645
24731,C243645
15585,C243645
13137,C243646
12795,C243647
28185,C243647
23849,C243647
28488,C243648
8819,C243648
18322,C243648
25019,C243648
14294,C243648
6982,C243648
26181,C243648
31834,C243648
18217,C243649
20580,C243649
20760,C243649
955,C243649
15162,C243649
23836,C243650
8074,C243650
22737,C243651
16071,C243651
28539,C243652
20455,C243652
27803,C243653
10612,C243653
8838,C243654
29374,C243656
10294,C243657
27088,C243659
12724,C243659
27321,C243660
11383,C243661
15139,C243661
18047,C243661
22832,C243661
21621,C243661
31983,C243661
