allegation_id,gender,race
1017127,M,White
1017151,M,Black
1017152,"",""
1002469,M,White
1017149,M,Black
1017149,F,Black
1017126,F,Black
1016105,M,White
1016595,M,White
1016595,M,Asian/Pacific Islander
1015545,F,Hispanic
1016261,M,White
1017143,M,Hispanic
1017155,F,Hispanic
1017153,"",""
1017154,"",""
1017150,M,Hispanic
1017128,M,Black
1017134,F,Black
1017133,M,Black
1017145,M,Hispanic
1017135,F,Black
1017136,F,Black
1017785,M,Black
1017800,M,Hispanic
1017800,M,Hispanic
1017796,F,White
1017795,M,Hispanic
1017796,M,White
1017798,F,Hispanic
1017808,F,Black
1017807,F,Black
1017810,M,Hispanic
1017812,M,Black
1017814,F,Black
1017811,M,""
1017813,M,Hispanic
1017794,M,White
1010333,M,Asian/Pacific Islander
1015297,M,Hispanic
1017790,M,Black
1017791,M,White
1017792,M,Black
1017793,M,Black
1013020,M,Hispanic
1012593,M,Black
1011485,M,Black
1015423,M,Black
1016315,M,White
1016972,F,Black
1016685,M,White
1016974,M,White
1016975,M,Black
1016685,M,White
1016856,M,White
1016977,F,Black
1016979,F,White
1016980,F,Black
1016976,M,White
1016232,M,Hispanic
1016425,M,Black
1014097,M,Black
1014744,F,Hispanic
1014771,F,White
1014771,F,White
1014620,F,White
1015347,M,Black
1017506,F,Black
1017509,M,Hispanic
1017507,M,White
1017508,F,Black
1017510,F,Black
1017510,M,Black
1017511,M,Black
1017485,M,Black
1002368,M,White
1002368,M,White
1017480,M,Hispanic
1002368,F,Black
1002368,F,White
1002368,M,White
1002368,M,White
1017479,M,White
1017503,M,White
1017504,M,Black
1017380,F,Hispanic
1017505,F,Black
1017512,M,White
1017498,"",""
1016607,F,Black
1016703,F,Asian/Pacific Islander
1016238,M,Black
1014047,F,Black
1017497,F,""
1017137,F,Hispanic
1017131,M,Hispanic
1017138,F,Black
1017129,M,Hispanic
1017147,F,Black
1017141,M,Black
1017142,F,Black
1017140,M,Black
1017139,"",""
1017132,M,Black
1015048,M,Black
1014573,M,Black
1016711,M,Black
1016790,M,Black
1017714,F,Black
1017715,M,Black
1017687,M,Black
1010124,M,Hispanic
1017686,F,Black
1009101,M,Black
1017697,F,White
1017698,M,Hispanic
1017866,F,Black
1017864,F,Black
1017879,M,White
1017881,M,Black
1017878,F,Black
1017880,M,Black
1017863,F,Black
1015078,M,Black
1015078,F,Black
1017877,M,Hispanic
1016049,F,Black
1017859,M,Black
1004308,M,Black
1017860,"",""
1017861,F,Black
1017858,M,Black
1016029,M,Black
1016798,M,White
1014493,F,Black
1017041,M,Black
1017014,M,Black
1016897,M,White
1017070,F,White
1017002,F,Black
1014955,M,White
1017001,F,Black
1017072,M,Black
1017071,F,Black
1017073,F,""
1017075,F,Black
1017077,"",""
1017076,M,Black
1017084,M,Black
1017085,F,White
1017083,M,Black
1017087,M,Black
1017089,M,Hispanic
1017089,M,Hispanic
1017079,M,White
1017021,F,Black
1017059,M,""
1017021,F,Black
1017491,M,Black
1017492,M,Black
1017489,F,Black
1017489,M,Black
1017513,M,Hispanic
1017514,M,White
1017515,M,Hispanic
1016893,M,Black
1017285,M,Black
1017495,F,Black
1017493,F,Black
1017494,F,White
1017494,F,White
1017496,M,Black
1017501,M,Black
1017500,M,""
1017500,M,White
1017499,"",""
1017502,M,Black
1017483,"",""
1017481,M,Black
1017482,M,White
1017484,M,Black
1014691,M,White
1017529,M,Black
1017531,F,Black
1017528,M,Black
1017712,F,Hispanic
1017713,F,Black
1017682,F,Black
1017685,M,White
1017683,M,Black
1017684,F,Black
1017682,M,Black
1017691,M,Hispanic
1017681,F,White
1017707,M,Black
1017689,M,Black
1013993,M,Black
1017693,M,White
1017695,M,Black
1017706,M,White
1017709,F,Black
1017708,F,Black
1017711,F,Black
1017716,F,Hispanic
1017692,M,White
1017691,F,Hispanic
1013986,M,Black
1017341,M,Black
1017340,F,Black
1017343,F,Black
1017342,F,Black
1017344,M,White
1016555,M,White
1016555,M,Hispanic
1016523,M,Black
1017362,M,Black
1017363,"",""
1017363,M,Black
1017345,M,Black
1015912,F,White
1017361,M,Black
1015785,F,Hispanic
1015785,M,""
1017357,M,Black
1017355,F,White
1017356,F,White
1017359,M,White
1017360,M,Black
1017358,M,White
1017339,F,Black
1017338,M,White
1014077,F,Hispanic
1015255,F,White
1016904,"",""
1016905,M,Black
1016903,M,Hispanic
1016906,M,Black
1016927,M,Black
1014968,F,Black
1016932,M,Black
1016930,F,White
1016929,M,Black
1016933,F,Black
1016931,M,Hispanic
1016932,F,Black
1016928,F,Black
1016496,M,Black
1016290,M,White
1016290,F,White
1016909,M,Black
1016907,F,Black
1016910,F,Black
1016938,M,Black
1015996,M,Black
1009615,M,Black
1009615,M,Black
1017532,F,White
1017529,M,White
1017530,M,Hispanic
1017535,M,White
1017533,F,Black
1017526,M,Black
1017523,M,Hispanic
1017525,M,Black
1017523,M,Hispanic
1017536,M,Black
1017534,M,Black
1017534,M,Black
1017516,F,Black
1017520,M,White
1017519,M,White
1017518,M,Black
1017521,M,Black
1017524,M,Black
1017522,F,Hispanic
1017523,F,Hispanic
1017537,M,Black
1015885,F,Black
1017538,M,Black
1017517,M,Hispanic
1017441,M,Black
1017694,F,Black
1017690,M,Black
1017700,F,Black
1017701,F,""
1017699,F,White
1017704,M,Black
1017688,F,Black
1017076,M,Black
1017696,M,Black
1017777,"",""
1017776,M,Black
1017778,M,Hispanic
1017779,M,White
1017778,M,White
1017781,M,Black
1017782,F,Black
1017768,F,White
1017769,M,Hispanic
1017771,M,Black
1017774,M,Black
1017775,F,Black
1017338,M,White
1017337,F,Black
1017336,M,White
1017335,F,Black
1016555,M,Hispanic
1017334,F,Hispanic
1017351,F,Black
1017349,F,Black
1017347,M,Black
1017350,F,Black
1017348,M,Black
1017353,M,Hispanic
1017346,M,Black
1017604,M,Black
1016798,F,White
1017867,M,Black
1017874,M,Black
1017873,M,White
1017872,F,Black
1013487,M,Black
1017857,F,Black
1017862,M,""
1017871,M,""
1017876,"",""
1016768,M,Black
1016773,M,White
1016771,F,Black
1016772,M,Black
1016769,F,Hispanic
1016770,F,Black
1016798,F,White
1016802,F,Black
1016803,F,Hispanic
1016209,F,Black
1016373,F,Black
1016373,M,Black
1016789,M,Black
1016787,M,Black
1016788,M,Black
1016819,M,Hispanic
1016817,M,Black
1016818,F,Hispanic
1016824,F,Hispanic
1016826,M,Black
1016825,M,White
1016827,F,Black
1016823,F,Black
1016822,F,Black
1016823,M,Black
1016815,M,White
1016821,M,Black
1017364,M,Black
1017370,M,Black
1017374,M,Black
1017382,M,Hispanic
1017371,F,White
1017372,F,White
1017381,M,Black
1013029,M,Black
1017383,M,Hispanic
1017373,M,Black
1017375,M,Black
1017376,M,Black
1017379,M,White
1017378,M,Black
1017367,M,Black
1017366,M,""
1017368,F,Black
1017369,M,Black
1017377,F,Black
1013104,F,White
1016091,F,Hispanic
1015616,M,""
1015840,F,Black
1017765,M,White
1016328,M,White
1017770,F,White
1017772,F,Black
1017773,M,Black
1017767,F,Black
1017766,M,Black
1017780,M,White
1014394,M,Hispanic
1014701,F,Black
1011187,M,Black
1014427,M,White
1016669,F,Black
1016723,M,Black
1017053,F,Black
1017809,F,Black
1017815,F,Black
1017816,M,Black
1017818,M,Black
1017787,F,Hispanic
1017786,M,Black
1017786,M,Black
1011051,M,Hispanic
1014777,M,Black
1014892,M,Black
1014889,M,White
1017333,M,Black
1017310,M,Black
1017309,F,Black
1017308,F,Hispanic
1017326,M,Black
1017231,F,Black
1017322,M,White
1017321,M,Black
1017320,F,Hispanic
1017320,F,Hispanic
1015711,M,Black
1016841,M,Hispanic
1017307,F,White
1017307,F,White
1017307,M,White
1016820,M,Black
1009065,F,Black
1009065,M,Black
1016828,F,Black
1016829,M,Hispanic
1016814,F,Black
1016813,M,Hispanic
1016816,M,Black
1016827,F,Black
1016935,F,Hispanic
1016941,"",""
1016174,M,White
1016526,F,White
1016526,M,White
1016939,M,Black
1016937,M,Black
1015490,M,Black
1015274,M,Black
1015215,M,Black
1016701,M,Black
1016916,M,Asian/Pacific Islander
1016915,F,White
1016912,M,Black
1016913,F,Black
1017027,F,Hispanic
1017028,M,Black
1017026,M,""
1017038,F,Black
1017029,F,Black
1017029,M,Black
1017031,F,Black
1017030,F,Black
1017032,F,Black
1017039,M,White
1017040,F,Black
1017033,M,Black
1017034,M,Black
1017033,F,Black
1017037,F,Black
1017036,F,White
1017035,F,Black
1013116,M,White
1016041,M,Hispanic
1017103,M,White
1017102,M,Black
1013029,M,Black
1016956,M,Black
1016956,F,Black
1017729,F,Black
1017727,M,Black
1017730,M,White
1017727,F,Black
1017728,"",""
1017743,M,White
1017745,M,Black
1017723,M,Black
1017721,"",""
1017720,F,Black
1017722,"",""
1017724,M,Black
1017737,M,Black
1017738,"",""
1017739,F,Black
1017705,F,White
1017742,F,Black
1016346,M,Black
1017747,M,Black
1017746,M,White
1011047,F,Hispanic
1017718,F,Black
1017717,"",""
1016837,M,Black
1016840,M,Asian/Pacific Islander
1016839,M,Black
1016838,M,White
1016416,F,Black
1016844,F,White
1016841,M,Hispanic
1016687,F,Black
1016831,F,Black
1016833,F,White
1016832,M,White
1016830,F,White
1016836,M,Black
1016835,M,White
1016834,F,White
1017328,M,Black
1017329,M,Black
1015759,M,Black
1016841,M,Hispanic
1017324,M,White
1017323,M,Hispanic
1016914,M,Hispanic
1016921,M,Black
1016922,M,Black
1016923,M,Black
1016936,M,White
1016934,M,White
1016936,F,White
1016940,M,White
1015206,M,Black
1016920,F,Black
1016920,F,Black
1016919,M,Black
1016918,F,White
1016926,M,White
1016925,F,Black
1016924,F,White
1016149,"",""
1016149,M,""
1017022,M,Black
1017010,M,Black
1017010,F,Hispanic
1017009,F,Black
1017008,F,Black
1016405,M,Hispanic
1017101,F,""
1017114,M,Black
1017117,M,Black
1017115,"",""
1017048,F,White
1017121,F,Hispanic
1017122,M,Black
1017107,F,Black
1017108,F,White
1017109,M,Black
1017106,M,Black
1015437,F,Black
1016562,F,Black
1016562,F,Black
1015521,M,Hispanic
1017096,M,""
1007107,M,Black
1017097,M,Black
1017100,F,Black
1017111,M,Black
1017112,F,Black
1017110,M,White
1017274,M,Hispanic
1017291,F,Hispanic
1017276,M,""
1017292,F,Black
1017289,F,Black
1017290,M,Black
1017286,M,White
1017288,M,Black
1017287,"",""
1017285,M,Black
1017297,F,White
1017300,F,Black
1017300,F,Black
1017299,F,Black
1017303,M,Black
1017302,M,White
1017304,M,Black
1016583,M,Black
1015016,M,Black
1015016,M,""
1017301,M,Black
1017284,M,Hispanic
1017293,M,White
1017325,"",""
1017322,M,White
1017326,M,Black
1017332,M,Black
1017330,M,Black
1017312,M,Black
1017305,M,Hispanic
1017301,M,Black
1017313,F,Black
1016300,M,Black
1017318,M,Black
1017319,F,Black
1017327,M,Black
1017311,M,White
1017306,M,Black
1017315,M,Black
1017314,M,Hispanic
1017314,"",""
1017316,M,White
1016979,F,White
1017413,M,Hispanic
1011456,"",""
1014169,M,Black
1014116,M,Black
1014421,M,Black
1014480,"",""
1013013,F,Black
1016864,M,Black
1016865,M,Black
1016868,M,Hispanic
1016868,M,Hispanic
1016871,F,White
1016870,M,Black
1016892,M,Hispanic
1015279,M,Black
1016891,M,White
1016890,M,Asian/Pacific Islander
1016887,F,Black
1017125,M,Black
1017119,F,Black
1017105,M,Black
1017118,M,Black
1017120,F,Black
1016200,M,White
1017092,M,Black
1017091,M,Black
1017094,M,Black
1017095,F,Black
1017093,M,Black
1017098,M,Black
1016619,F,Hispanic
1016619,F,Hispanic
1017099,F,White
1017113,M,Black
1017114,M,Black
1017086,M,Black
1017124,F,Black
1017123,F,Black
1017187,M,Black
1017187,F,Black
1017189,M,Black
1017191,F,Hispanic
1017193,F,Black
1017194,M,Black
1017195,F,Black
1017294,M,Black
1016295,M,Black
1017279,M,""
1017187,F,Black
1017278,F,Black
1016473,F,Black
1016473,F,Black
1016589,M,Black
1017224,F,Hispanic
1017281,M,Black
1017280,M,Black
1017295,F,Black
1017296,F,Black
1017388,F,Black
1017389,M,Black
1017390,F,Black
1017391,F,Black
1017671,M,Black
1017674,F,Black
1017672,F,Black
1017672,M,Black
1017672,F,Black
1017673,M,Black
1017414,F,Black
1017412,F,Black
1016191,M,Hispanic
1015832,F,Black
1017397,M,White
1017396,F,White
1017398,M,Black
1017395,M,Black
1017411,M,Black
1017352,F,Black
1017399,F,Black
1017407,M,Black
1017405,F,White
1017406,M,Black
1017417,M,Black
1017419,M,White
1016501,M,Black
1016834,F,White
1016697,M,Black
1015562,F,Black
1017401,F,Black
1016895,M,Black
1016897,M,White
1016898,F,Black
1016901,M,Black
1016900,M,White
1016899,F,Black
1016902,M,Black
1016867,M,Black
1016843,M,""
1014477,M,""
1014477,M,Black
1016876,M,""
1016881,M,Black
1016878,M,Black
1016879,M,Black
1016880,M,White
1016877,F,""
1014477,M,""
1016882,F,White
1016883,F,White
1016884,F,Black
1016885,F,Black
1016888,M,Black
1016889,M,White
1016893,M,Black
1016894,M,Hispanic
1016896,F,Black
1016895,F,Black
1014501,F,Black
1017003,M,Hispanic
1017004,F,Black
1016987,F,Black
1016986,F,Black
1016997,F,Black
1016999,F,Hispanic
1017000,M,Hispanic
1017001,F,Black
1016130,M,Black
1016982,F,Hispanic
1016981,F,Black
1016978,F,Black
1016996,F,Black
1016983,M,Black
1016985,M,Black
1016984,M,Hispanic
1017002,F,""
1015433,M,Black
1016989,M,Black
1016991,M,Black
1016990,M,Black
1016993,F,Black
1016992,F,Hispanic
1016995,M,Hispanic
1010983,M,Black
1012918,"",Black
1014199,M,Black
1016140,F,Hispanic
1016941,M,Black
1016942,"",""
1016944,F,White
1016948,M,Black
1016954,F,Black
1016954,F,Black
1016954,F,Black
1016955,M,Black
1016960,M,White
1016960,F,White
1016950,M,Hispanic
1016949,M,Asian/Pacific Islander
1016949,F,Black
1016970,M,Hispanic
1016969,F,Black
1013449,M,Black
1017416,F,White
1016104,F,Black
1017034,M,Black
1017415,"",""
1016326,F,Black
1017404,M,Hispanic
1017400,M,White
1017403,M,White
1017402,M,Hispanic
1017418,M,Black
1017408,F,Black
1017409,F,Black
1017410,M,Black
1017407,M,Black
1017421,F,Black
1017420,M,White
1010552,M,Black
1016954,F,Black
1016954,F,Black
1016954,F,Black
1015742,M,Black
1016812,F,Black
1016866,F,""
1016842,F,Black
1016872,F,Black
1016873,M,Black
1014904,F,Black
1014904,F,Black
1014904,M,Black
1008647,F,Black
1017005,M,Hispanic
1017011,M,Black
1017018,M,Black
1017013,M,Black
1017006,M,Black
1017014,M,Black
1017012,M,Black
1017017,F,Black
1017015,M,Black
1017016,F,Black
1017019,M,Black
1017020,"",""
1017080,M,White
1016998,F,Black
1016997,M,Black
1016988,F,Black
1017007,M,Black
1015095,M,Black
1016130,M,Black
1015628,F,White
1015916,M,Black
1017188,M,Black
1017192,F,Black
1017196,F,Black
1017197,F,Black
1017186,M,Black
1017196,F,Black
1017190,F,White
1015550,M,Hispanic
1017199,M,Black
1017198,M,White
1017202,F,Hispanic
1017205,M,White
1017203,F,Black
1017204,F,Hispanic
1015986,M,Hispanic
1016943,F,Black
1016951,M,Black
1015063,M,Black
1016953,F,Black
1016952,M,Black
1016962,F,""
1016968,M,Black
1016965,M,Black
1016964,M,Black
1016963,M,Black
1016966,M,Black
1016967,F,Black
1016971,F,White
1016947,M,Black
1016956,F,Black
1016957,F,Black
1016959,M,Black
1016958,F,Black
1016961,F,Black
1016956,M,Black
1016070,F,White
1017477,M,Black
1015845,F,Black
1017474,"",""
1017476,M,Black
1017475,F,White
1017448,F,Black
1017448,M,Black
1017449,M,""
1017450,F,White
1017453,M,Black
1017452,M,Black
1017451,M,Asian/Pacific Islander
1017454,F,Black
1017463,M,Black
1017462,M,White
1017168,M,Black
1015226,M,Black
1017467,M,Hispanic
1017644,F,""
1017642,M,Black
1017078,M,Black
1017086,M,Black
1016123,M,Black
1017064,M,Black
1015790,F,""
1015087,F,Black
1017047,F,Black
1017046,M,""
1015816,M,Hispanic
1017043,F,Black
1017045,F,White
1017048,F,White
1017052,F,Black
1017049,M,Black
1017053,F,Black
1017055,M,""
1017054,"",""
1017056,F,Black
1017063,M,Black
1017206,F,Black
1017201,F,White
1017209,"",""
1017210,M,""
1015806,F,""
1017208,F,Hispanic
1017207,M,Black
1014345,M,White
1016075,M,Black
1016391,M,White
1017253,M,Black
1017252,M,Black
1017251,M,Black
1017258,F,White
1017257,F,Hispanic
1017256,F,Asian/Pacific Islander
1017259,F,Black
1017260,F,Hispanic
1017271,M,White
1017249,F,Black
1015813,"",""
1015623,M,White
1016552,F,Black
1018213,M,Black
1018212,M,Black
1018234,F,White
1018231,M,White
1018221,F,Hispanic
1018222,M,Black
1018229,"",""
1018228,M,White
1018231,F,White
1018230,F,Black
1016542,M,Black
1016542,F,Black
1017248,M,Black
1017623,M,Black
1017623,F,Black
1017021,F,Black
1017021,F,Black
1017366,M,Hispanic
1016474,M,White
1018523,M,Black
1018524,M,White
1018525,M,White
1018525,M,White
1018529,F,Black
1018503,F,Black
1018502,M,Black
1018501,M,Black
1018530,M,Black
1017864,F,Black
1018522,M,""
1014449,F,Black
1015154,F,White
1018539,M,Black
1018538,M,Black
1018543,F,Black
1018533,F,Black
1018532,F,Black
1018533,M,Black
1018535,M,White
1018541,M,Black
1018542,F,Black
1018536,F,Black
1018537,M,Black
1018540,M,Black
1018531,F,Black
1018534,M,Black
1018545,F,White
1018250,F,Black
1018251,M,Hispanic
1018256,M,Black
1018256,F,Black
1018239,M,White
1018863,M,White
1018864,F,Black
1018861,M,Black
1018862,M,Black
1018844,F,Black
1018845,M,Black
1018860,F,Black
1018858,F,Black
1018855,F,Hispanic
1018857,M,Black
1018859,F,Black
1018867,M,Black
1018872,M,Black
1018856,F,White
1018849,M,Black
1018848,M,White
1018847,F,Black
1018378,F,Black
1018328,M,White
1018381,F,Black
1018379,M,Hispanic
1018364,F,""
1018361,F,Hispanic
1018391,F,Black
1018362,M,Black
1018363,F,Black
1018390,M,Black
1018392,M,Black
1018393,"",""
1018388,M,White
1018389,F,Hispanic
1018382,M,Black
1018384,M,Black
1018385,M,Hispanic
1018383,M,""
1010644,M,Black
1017673,M,Black
1017302,M,White
1018666,M,Black
1018667,F,Black
1018645,M,White
1018647,M,Black
1018654,M,Hispanic
1018632,M,""
1018592,M,Black
1018633,M,Hispanic
1018648,F,Black
1018649,M,Black
1018650,F,Black
1018652,"",""
1018655,M,White
1018665,M,Hispanic
1018664,M,Hispanic
1018663,M,Black
1018106,M,Black
1018177,F,Hispanic
1018657,M,Black
1018658,F,Black
1018656,M,Black
1018234,F,White
1018660,F,White
1018661,F,Black
1018658,M,Black
1018669,F,Black
1018668,F,""
1016892,M,Hispanic
1018559,M,Hispanic
1018558,M,White
1018560,M,Black
1018561,F,White
1018560,M,Black
1018564,F,Black
1018554,M,Hispanic
1018553,M,Black
1018552,M,Black
1018553,M,Black
1018547,F,Black
1018546,M,Hispanic
1018548,F,Black
1018549,M,Black
1018550,M,Black
1018551,M,Black
1018546,M,Hispanic
1018556,F,Black
1018555,F,White
1018557,M,Black
1018562,M,Black
1018563,M,Black
1018743,F,Black
1018746,F,Black
1018742,M,Hispanic
1018838,M,White
1018851,M,Hispanic
1018852,M,White
1018842,M,White
1018841,M,Black
1018837,F,Black
1018843,F,Black
1018866,F,Black
1018868,F,Black
1018869,F,Black
1013656,F,Black
1014406,F,Black
1016198,M,Black
1016746,M,Black
1017150,M,Hispanic
1015411,M,Black
1016406,M,White
1013954,M,Black
1017977,M,White
1016325,F,Hispanic
1017995,M,Black
1018397,M,Black
1018409,F,Black
1018408,F,Black
1018406,F,White
1018407,F,Black
1017983,M,Black
1018422,M,Black
1018423,F,White
1018424,F,Black
1018420,M,Black
1018431,M,Black
1018433,F,Black
1018432,F,Black
1018434,M,Black
1017609,M,Black
1017609,F,Black
1018414,M,Black
1009047,M,Black
1018412,"",""
1018413,"",""
1009047,"",""
1013925,M,Black
1013349,M,Black
1014338,F,White
1015332,M,Black
1017443,F,White
1014546,F,Black
1014546,M,Black
1017600,M,Black
1015493,F,Black
1015493,F,Black
1017010,M,Black
1017010,F,Hispanic
1017206,F,Black
1018709,M,Black
1018708,F,Black
1018691,M,Black
1018692,M,White
1018693,F,Black
1018696,F,Black
1018694,F,White
1018695,M,""
1018670,M,Black
1018679,F,Black
1018678,F,Black
1018680,M,Black
1018405,M,Black
1018747,M,Black
1018740,M,Black
1018748,M,Black
1018741,M,White
1018739,M,Black
1018744,M,White
1018745,M,Hispanic
1012940,M,Black
1018760,F,Black
1018759,M,Black
1018751,F,Black
1018763,M,Black
1018764,F,Black
1018765,F,Black
1018750,M,Hispanic
1018755,M,Black
1018756,M,White
1018762,F,Black
1018754,F,Asian/Pacific Islander
1018752,M,Black
1018753,F,Hispanic
1018768,F,Black
1018757,F,White
1018930,M,Black
1018932,M,Black
1018929,M,Black
1018928,M,Black
1018945,M,Black
1018936,M,White
1018946,F,Black
1018937,M,Hispanic
1018938,M,Black
1018943,F,Black
1018931,F,Black
1018944,F,Black
1018942,M,Black
1018940,F,Black
1018939,M,Black
1018941,M,Hispanic
1018933,F,Black
1018934,M,White
1018935,M,Black
1014660,M,Black
1014660,F,Black
1016883,F,White
1018285,M,White
1018969,M,Black
1018971,F,Black
1018970,F,Hispanic
1018971,M,Black
1018991,F,Black
1018376,M,Black
1018426,F,Black
1018427,M,Hispanic
1018425,M,Black
1018422,F,Black
1018428,M,Black
1018402,F,Black
1018400,M,Black
1018401,F,Black
1018403,M,Black
1018418,M,Black
1018415,M,White
1018419,M,Black
1018416,M,Black
1018400,M,Black
1018420,F,Black
1018421,M,Black
1018417,M,Black
1018430,F,Black
1018428,M,Black
1018429,F,Black
1018671,F,White
1010077,F,White
1018673,M,Black
1018672,M,Black
1018684,M,White
1018683,M,Black
1018682,M,Black
1018681,F,""
1018257,M,Black
1017188,M,Black
1018690,F,Black
1018688,M,White
1017570,M,Hispanic
1018137,M,Black
1018677,F,""
1015332,M,Black
1013800,M,Black
1013027,M,Black
1016477,F,Black
1017101,F,Black
1018005,F,Black
1017996,M,Black
1018003,F,White
1018004,F,White
1018015,M,Hispanic
1018013,M,White
1018014,M,Hispanic
1018016,M,Black
1018019,F,White
1018020,F,Black
1018018,F,White
1018022,M,Hispanic
1018021,F,Black
1018030,M,Hispanic
1018031,M,White
1018027,F,Black
1018029,M,Hispanic
1018024,M,Black
1018028,F,Black
1018024,M,Black
1018032,F,Black
1014377,M,Black
1016907,F,Black
1018914,M,Black
1018914,F,Black
1018916,M,Black
1018922,M,Black
1011093,M,Black
1015491,M,Black
1017715,M,Black
1017618,M,Black
1017132,M,Black
1019010,F,Black
1019007,F,White
1019011,M,Black
1019009,F,White
1019015,M,Black
1019014,M,Black
1018435,F,Black
1018436,F,Black
1018409,M,Black
1018411,F,Black
1018404,F,Black
1018405,M,Black
1018396,M,White
1018398,F,Black
1018399,F,Black
1013877,M,Black
1014153,M,Black
1011162,F,Black
1016922,M,Black
1017128,M,Black
1015688,M,Black
1015900,M,Black
1017063,M,Black
1018676,F,White
1018674,F,Black
1018675,F,Hispanic
1018699,M,White
1018698,M,Black
1018695,F,Black
1018685,M,Black
1018687,F,Black
1018686,M,White
1018701,F,Hispanic
1018703,M,Black
1018704,M,Black
1018702,F,Black
1018710,M,""
1018700,M,Black
1018706,M,Black
1018706,F,Black
1018687,F,Black
1018687,F,Black
1018707,M,White
1018687,F,Black
1018687,F,Black
1017695,M,Black
1018721,F,Hispanic
1018718,M,Hispanic
1018008,F,Black
1018026,F,White
1018025,M,Black
1018023,F,Black
1018033,F,White
1018036,M,White
1018035,"",""
1017997,M,Black
1017999,F,White
1017998,F,Black
1018000,F,White
1018001,M,Hispanic
1017074,M,Black
1017800,M,Hispanic
1018002,F,White
1017800,M,Hispanic
1018009,M,White
1018011,F,Black
1018037,M,""
1018011,M,Black
1018992,M,Black
1018993,M,Black
1019000,F,White
1018346,F,Black
1016825,M,White
1017244,M,Black
1018999,F,Black
1018999,F,Black
1018999,F,Black
1018980,F,White
1018977,M,Hispanic
1016726,M,White
1018968,M,Black
1018996,M,Hispanic
1018997,M,White
1018994,M,Black
1018995,F,White
1014660,M,Black
1018973,F,White
1018972,F,Black
1018989,F,Black
1018987,F,Black
1018985,M,Black
1018986,F,Black
1018988,M,White
1018984,M,Black
1018981,M,Black
1018983,F,Black
1018982,F,""
1018974,F,White
1017020,"",""
1018487,F,Black
1018488,F,Black
1017907,F,Hispanic
1018480,M,White
1018478,M,""
1018467,F,Black
1018466,"",""
1018465,"",""
1018485,M,Black
1018486,F,Black
1018491,F,White
1018489,M,Black
1018490,M,Black
1018152,M,White
1018002,F,White
1018473,F,Hispanic
1018472,F,Black
1018474,F,Black
1018476,F,White
1018475,F,White
1018493,F,Hispanic
1018484,M,Black
1018481,F,Black
1018719,M,Black
1018720,F,Black
1018723,F,Hispanic
1018710,F,Black
1018711,F,Black
1017251,M,Black
1017981,M,Black
1018732,F,White
1018716,M,""
1018715,M,Black
1018714,F,White
1018724,M,Black
1018727,F,Black
1018725,F,Black
1018729,M,Black
1018730,M,Hispanic
1018736,F,White
1018733,F,White
1018735,M,Black
1018012,F,Black
1018010,M,Black
1018758,M,Hispanic
1018749,F,Black
1014910,M,Black
1016339,M,White
1017216,"",""
1017216,M,Black
1016011,M,Black
1017696,M,Black
1018829,"",""
1018830,M,Black
1018823,M,Black
1018827,M,White
1018835,F,Black
1018336,F,Black
1018490,M,Black
1018826,F,White
1018814,F,Black
1018815,M,""
1018817,M,White
1018816,M,Black
1018813,M,Black
1018812,M,Black
1018811,M,Black
1018810,F,Black
1016164,F,Black
1017591,M,Black
1019071,M,Black
1019073,M,Black
1019072,M,White
1019064,M,Black
1019063,F,Black
1019062,F,White
1019059,F,Black
1019060,M,Hispanic
1019061,F,Black
1019058,M,Black
1019066,F,Black
1019063,M,Black
1019067,F,Black
1019068,M,White
1019042,F,Hispanic
1019042,M,Black
1019043,M,White
1019044,F,Black
1019056,F,Black
1019057,F,Black
1019054,F,Black
1019052,M,White
1019055,M,White
1019053,M,White
1018463,F,Black
1018479,M,Black
1018477,M,Hispanic
1018468,M,White
1018469,M,Black
1017020,"",""
1018471,M,Black
1018470,F,White
1018492,F,White
1014175,M,Black
1014175,F,Black
1009297,M,Black
1014807,M,Black
1017530,M,Hispanic
1017727,F,Black
1017727,M,Black
1017383,M,Hispanic
1017374,M,Black
1011311,M,White
1008299,M,Black
1016682,M,Black
1018637,F,White
1018636,M,White
1018201,M,Black
1018201,F,Black
1018728,M,Black
1018731,M,Black
1018737,F,Hispanic
1018738,M,Black
1017307,M,White
1017307,F,White
1017307,F,White
1016156,F,White
1017656,M,Black
1017826,M,Hispanic
1018776,F,Black
1018767,M,Black
1018367,F,White
1018804,F,Black
1018797,M,Black
1018796,F,Black
1018788,M,Black
1018792,F,Black
1018789,M,Black
1013689,F,Black
1014009,M,Black
1014899,M,White
1012746,F,Black
1016354,M,Black
1015974,M,Black
1017933,M,Black
1016253,M,Black
1015539,F,Black
1015842,F,Hispanic
1016978,F,Black
1013648,M,Black
1017590,M,""
1017648,F,Black
1018444,M,White
1018450,F,White
1018447,M,Black
1018445,M,Black
1018448,F,Black
1018446,M,White
1018456,M,Black
1018455,M,Black
1019046,F,White
1019050,M,Black
1019047,M,White
1019048,F,Black
1019048,F,Black
1019049,F,White
1019051,F,Black
1018589,F,Hispanic
1014852,M,Black
1015743,F,Hispanic
1009889,M,Black
1017737,M,Black
1018764,F,Black
1019077,M,Hispanic
1019078,M,Black
1019079,F,Hispanic
1017446,F,White
1019098,M,Hispanic
1011025,M,Black
1009031,M,Black
1014065,F,Hispanic
1015172,M,Black
1015172,M,Black
