allegation_id,officer_id
269020,26167
269021,31880
269021,20795
269023,2725
269023,32199
269023,21703
269024,9812
269027,13034
269027,23166
269028,30539
269030,1272
269032,11999
269033,5888
269034,11531
269035,24475
269036,5061
269038,9842
269039,3976
269040,8287
269040,424
269041,3914
269042,645
269043,13788
269043,8658
269044,32171
269044,26452
269045,21523
269045,32284
269046,10656
269048,1488
269048,16052
269048,26186
269050,30820
269051,16458
269052,1533
269052,18945
269052,23148
269053,32005
269054,11272
269056,23510
269058,10656
269058,29176
269058,25290
269061,24586
269062,4449
269062,19109
269062,25491
269062,11019
269063,5388
269063,31837
269063,1760
269065,29842
269065,24740
269067,15228
269068,12513
269068,9984
269071,23205
269073,5012
269074,23850
269075,28146
269076,23235
269077,22274
269079,5260
269079,11377
269079,20469
269080,26278
269081,7115
269081,18506
269081,26652
269082,3635
269082,23397
269082,10605
269084,32197
269084,1332
269084,2085
269084,32030
269084,750
269086,28620
269086,10609
269086,19552
269086,16659
269087,12261
269087,5265
269088,5674
269090,17343
269092,18985
269092,2386
269095,30632
269096,2878
269097,8540
269097,27412
269098,27599
269098,28867
269099,12697
269100,8342
269100,29264
269101,19199
269102,15713
269102,1324
269104,27733
269105,14562
269105,7679
269106,15897
269108,3026
269109,7532
269110,23136
269113,15514
269115,15552
269115,31099
269116,11436
269117,25486
269117,16184
269118,8774
269118,489
269120,13977
269120,12213
269121,12489
269122,30677
269126,9297
269127,10820
269128,8658
269130,4060
269133,32020
1078496,203
269133,4000
269134,15344
269134,21118
269138,17372
269140,30494
269142,518
269143,9705
269144,11436
269144,31909
269146,26866
269146,16224
269147,13040
269148,25290
269149,30978
269150,32199
269152,5362
269153,14002
269154,30084
269157,26901
269158,24103
269161,17771
269161,18599
269161,20123
269161,14109
269165,22486
269165,1662
269166,26576
269168,22692
269169,28761
269169,31462
269171,23265
269172,25912
269173,4380
269175,10291
269175,29255
269175,28887
269175,4269
269175,23267
269177,26863
269178,740
269179,10135
269179,28319
269180,28586
269181,27383
269181,31302
269182,30494
269182,4008
269184,16190
269185,27077
269186,3733
269186,7160
269187,21293
269188,14543
269189,6468
269191,1944
269191,27833
269192,9559
269193,8786
269193,22353
269193,19953
269193,5326
269193,22704
269193,27173
269193,19333
269193,22897
269193,8083
269195,23882
269196,24347
269196,31832
269196,1992
269198,11463
269199,27312
269199,32017
269200,13576
269202,21217
269202,3635
269204,15886
269204,17657
269205,17904
269206,19491
269207,26296
269207,9796
269208,23191
269209,26826
269210,16986
269211,17020
269212,25124
269212,21316
269214,13999
269214,18047
269217,15488
269219,22269
269219,26258
269220,21813
269221,14215
269222,800
269222,25416
269224,21217
269224,6229
269225,13281
269226,20837
269229,7698
269230,11634
269230,12104
269230,8393
269230,19150
269230,28280
269231,31386
269231,885
269231,4264
269231,13107
269231,18002
269231,25404
269231,31363
269233,12383
269235,20719
269237,21530
269239,29428
269239,17172
269241,9079
269241,22559
269243,11831
269243,12342
269243,27001
269243,18226
269244,23566
269244,7867
269245,28761
269245,23816
269245,3821
1079561,27303
269246,7693
269250,10250
269250,18697
269252,13777
269252,12313
269253,21389
269254,24922
269254,12604
269256,10436
269256,24425
269257,30946
269257,15431
269259,18614
269260,5913
269261,13415
269262,5623
269262,5624
269264,2720
269266,31882
269267,19591
269269,20207
269270,25168
269271,3404
269271,17322
269272,10002
269273,32387
269273,4994
269275,21621
269276,25301
269276,6224
269276,31833
269278,18506
269278,7339
269282,9050
269283,21145
269284,2372
269285,17605
269286,27800
269288,29470
269291,25089
269293,23805
269294,10663
269294,13788
269294,21875
269295,16965
269296,17709
269298,10162
269299,10352
269301,13034
269301,30760
269302,14279
269302,2676
269303,14283
269304,30607
269305,6187
269305,26494
269306,23566
269306,20408
269308,10352
269308,230
269308,10283
269309,23265
269310,8320
269311,20767
269311,11380
269312,26072
269314,1838
269315,2433
269318,7164
269318,29634
269319,5324
269320,17979
269321,4987
269326,422
269326,12147
269327,20274
269327,2829
269328,21632
269330,30651
269330,2244
269331,15744
269331,24599
269332,14218
269334,32441
269335,6506
272096,13151
269343,5312
269345,15891
269345,26688
269346,29333
269346,17328
269348,10383
269348,31882
269350,19458
269351,9619
269351,7072
269352,20713
269353,27451
269354,31360
269354,30351
269355,20271
269356,13350
269357,20924
269357,7158
269358,17750
269359,8063
269360,32211
269361,15500
269365,5554
269365,5432
269366,31472
269368,19292
269369,17931
269369,12391
269370,21338
269371,21885
269371,374
269372,21853
269373,4987
269375,31223
269376,9100
269377,31808
269380,20292
269382,19432
269382,6525
269382,29776
269382,8762
269383,178
269383,2161
269385,24556
1079673,24146
269386,31928
269390,1561
269393,15769
269394,30859
269394,11311
269395,10248
269397,23397
269397,11024
269398,30989
269398,6608
269399,1885
269400,18149
269400,21885
269401,23817
269404,16427
269405,2555
269407,32294
269407,16460
269408,2101
269408,13598
269409,29568
269410,10373
269411,10335
269414,19695
269414,13727
269416,14462
269416,15595
269417,24846
269418,31199
269418,16345
269419,12104
269419,21293
269419,8393
269419,23312
269421,9976
269421,27849
269422,25445
269424,22897
269428,9158
269428,31877
269428,11573
269428,31912
269428,2628
269428,32410
269428,3338
269428,26080
269428,18082
269428,10891
269428,32071
269431,19578
269431,16071
269432,15465
269433,31386
269434,22734
269436,22536
269437,19601
269437,17606
269438,545
269439,21217
269439,30760
269441,8500
269442,11854
269442,10609
269442,21632
269442,12982
264932,11382
269446,32387
269446,13743
269448,23692
269449,10609
269450,27160
269450,8698
269452,31465
269454,8330
269454,31897
269454,32209
269454,32094
269454,12915
269454,9646
269454,3557
269455,28970
269456,6224
269456,8058
269456,31833
269456,5416
269457,885
269457,18002
269457,31363
269458,32166
269458,12478
269462,7532
269463,17110
269464,25257
269464,12035
269465,22364
269465,9725
269466,30154
269466,30106
269467,6949
269467,17539
269468,6552
269469,6164
269470,17946
269470,12360
269472,10002
269473,17136
269473,6915
269473,6295
269473,25812
269474,9807
269474,14187
269475,11177
269478,32166
269478,12478
269480,1288
269480,15255
269482,27860
269482,10389
269484,6653
269484,22266
269485,29735
269485,8488
269485,24011
269486,1044
269486,4213
269487,4390
269488,31083
269489,13536
269490,8058
269490,19313
269490,28378
269490,25031
269490,13095
269490,31833
269490,21851
269490,29033
269490,21081
269490,32322
269490,5416
269491,11184
269493,23082
269494,23793
269494,14230
269494,10528
269494,10656
269494,17701
269494,1203
269494,23584
269494,28622
269494,28943
269494,9759
269495,17992
269495,25968
269498,25085
269498,32137
269500,17687
269501,15059
269501,18975
269501,26980
269503,5739
269504,19601
269504,17606
269505,20554
269506,15200
269507,29543
269507,5321
269507,4863
269507,27401
269507,29180
269507,12332
269508,4390
269509,27703
269510,26687
269511,5715
269511,32057
269514,7423
269515,1518
269516,7404
269516,14376
269516,4587
269516,9762
269517,2889
269517,17611
269518,30423
269519,21883
269519,19965
269520,12413
269523,16406
269523,23066
269523,6050
269524,9012
269524,15968
269525,11389
269526,17587
269527,2384
269527,16458
269527,16469
269527,13598
269529,28378
269530,6677
269530,24533
269534,7882
269534,26785
269535,22789
269535,24128
269536,10235
269538,16236
269539,1533
269542,22566
269542,8578
269542,6799
269542,31699
269544,16271
269546,19813
269547,25869
269547,14357
269547,16877
269547,32255
269548,5404
269549,27398
269549,13961
269551,15431
269553,32161
269553,30109
269553,31988
269554,6537
269556,16806
269556,8401
269556,9619
269557,12596
269557,17201
269558,20541
269559,889
269559,3976
269560,31960
269561,27504
269563,1710
269565,30159
269566,8572
269566,9708
269567,1091
269567,20142
269569,11573
269569,26080
269570,15802
269572,13775
269572,16636
269572,19673
269574,29090
269575,7226
269575,24783
269576,4045
269577,22845
269577,31473
269578,30206
269579,29486
269580,4013
269582,4420
269583,21443
269584,32397
269585,3109
269587,25290
269588,12679
269588,27782
269589,9478
269590,12259
269591,4233
269592,31269
269592,3861
269595,25300
269595,24903
269596,25299
269597,2120
269599,21567
269601,32233
269601,23726
269604,13741
269604,29236
269609,16840
269614,32220
269615,4964
269615,31323
269615,31908
269615,15133
269616,30154
269616,30106
269617,30206
269620,16945
269620,16526
269621,6986
269621,28952
269622,7704
269623,9439
269624,28585
269624,18779
269625,32065
269625,18921
269626,30474
269628,20030
269628,18746
269628,8911
269629,32090
269629,7046
269629,31905
269630,28805
269630,5388
269630,27449
269630,31837
269632,25147
269633,19297
269635,19934
269635,24425
269637,11594
269637,19836
269638,11463
269638,30386
269639,4483
269640,23184
269640,1048
269640,32265
269641,18746
269641,8911
269644,11825
269644,11648
269646,32124
269646,16437
269648,19536
269652,9900
269652,16197
269652,16361
269652,31052
269652,32170
269652,7232
269653,19313
269653,21851
269657,24599
269657,13048
269658,27814
269658,29264
269658,1599
269659,2295
269660,23793
269660,28622
269661,26531
269662,30490
269662,4884
269663,23783
269663,3201
269664,19716
269664,424
269664,31115
269664,466
269664,28527
269668,25355
269668,19859
269668,4415
269669,30911
269670,12236
269673,30122
269673,29170
269674,24024
269675,1474
269676,22497
269676,1843
269677,28652
269677,31826
269678,29817
269679,25955
269679,32239
269680,6352
269680,8774
269681,23304
269682,26685
269683,11236
269683,27778
269686,24157
269687,17114
269688,910
269689,3105
269690,30386
269693,26147
269694,31934
269696,32213
269697,30827
269698,6609
269701,27873
269703,17750
269703,8374
269704,3394
269704,29776
269705,18676
269708,16516
269708,29679
269710,5069
264932,22836
269710,30173
269712,20385
269713,3307
269717,2118
269720,13958
269720,31223
269720,12700
269721,4729
269722,19338
269722,19337
269724,19104
269724,20180
269725,23922
269726,25799
269726,3761
269728,7921
269729,17397
269729,17285
269731,4203
269731,31485
269731,15237
269731,7876
269731,2052
269734,9521
269734,15704
269734,16380
269735,15133
269736,23521
269736,10515
269740,32272
269747,8432
269747,785
269751,10809
269752,13926
269752,7804
269756,7264
269756,7864
269756,27921
269757,30432
269758,24352
269759,30841
269760,10342
269760,32433
269761,18146
269761,13362
269762,9292
269762,26034
269763,54
269763,1984
269763,10945
269764,32260
269765,9634
269766,17808
269766,24975
269767,23491
269770,13788
269770,8658
269771,26691
269771,5012
269772,21894
269773,32002
269773,8154
269775,12514
269776,11148
269776,31749
269776,4824
269777,13829
269777,1037
269779,2980
269779,22772
269781,6668
269783,13915
269784,24317
269785,30501
269786,22440
269787,18333
269787,28152
269788,24251
269789,15500
269791,28879
269791,1420
269794,12759
269794,17020
269794,22701
269794,7160
269794,10700
269794,6680
269795,10996
269795,31349
269798,28508
269801,13502
269802,27722
269803,5498
269804,16986
269805,25401
269805,12016
269806,15012
269808,1866
269808,8220
269810,27907
269812,31223
269812,12700
269813,6397
269813,14174
269814,22193
269815,5613
269815,39
269815,28582
269815,5430
269815,23816
269815,21558
269815,25817
269815,3821
269815,4998
269815,21683
269815,23385
269816,32133
269817,30627
269818,6678
269818,21320
269821,27001
269822,902
269822,6381
269823,17750
269826,30756
269826,31944
269826,13576
269827,8560
269827,28805
269827,27449
269827,31837
269827,9931
269828,25273
269828,31098
269828,25253
269828,13306
269832,29821
269832,18335
269833,18453
269835,8386
269835,20331
269837,9604
269838,2013
269839,30268
269841,15038
269843,14543
269844,17978
269844,31407
269845,475
269845,9572
269845,119
269847,30782
269847,31737
269848,422
269850,28585
269850,18779
269851,6173
269854,10352
269855,11634
269855,13788
269855,1332
269855,19150
269856,6280
269858,24301
269860,9504
269861,23768
269861,28814
269863,29475
269863,13312
269863,8221
269863,32321
269865,4057
269866,30386
269866,8734
269867,29015
269867,12582
269867,17114
269868,2096
269868,14696
269871,23359
269871,20013
269871,7801
269873,28822
269873,1477
269874,4013
269875,10196
269875,26980
269876,31730
269876,6823
269879,14752
269879,12832
269881,4323
269884,23569
269886,12476
269886,9441
269887,17141
269889,25031
269889,29033
269893,16206
269896,21192
269898,28805
269898,31837
269898,1760
269899,31857
269899,24772
269900,3338
269900,8512
269900,27107
269900,1112
269900,10891
269900,32071
269904,7611
269904,21179
269908,11970
269908,2676
269909,16043
269909,5437
269910,10183
269910,20063
269910,25559
269910,18853
269912,10865
269912,11845
269913,13634
269916,15228
269919,6813
269919,10824
269920,30876
269920,21759
269921,26980
269923,9987
269923,19994
269923,13604
269924,3954
269925,32030
269925,13594
269926,20207
269928,7631
269928,10957
269930,20564
269933,3713
269933,25949
269934,19040
269935,21475
269937,1215
269937,32018
269937,10030
269938,8060
269939,965
269940,17542
269942,8774
269942,489
269943,2802
269944,8063
269946,30819
269948,3950
269949,29127
269950,3659
269950,6955
269951,5531
269952,2946
264932,3931
269954,20330
269956,28430
269957,24922
269957,15589
269959,23246
269960,25646
269961,4807
269962,16580
269963,4778
269964,21127
269964,95
269965,8562
269966,19609
269966,5915
269966,23161
269967,17938
269968,12607
269969,7780
269970,4706
269971,25273
269971,13306
269972,10221
269973,389
269975,14288
269976,11072
269977,11463
269978,20450
269978,2096
269979,21233
269980,16279
269981,11305
269981,27845
271313,23661
269982,30651
269983,26886
269984,10962
269985,8417
269985,24632
269985,15435
269985,25021
269987,8992
269988,30795
269989,958
269992,1063
269992,26363
269992,5903
269992,21977
269992,10630
269992,20154
269993,28841
269995,20385
269995,10774
269996,4588
269996,4167
269997,17302
269997,11603
269998,30550
269998,28999
269999,191
269999,10605
270000,17031
270000,9425
270002,28283
270002,5445
270002,17699
270002,31908
270002,25186
270003,9953
270003,31944
270003,13576
270007,16154
270008,13197
270008,31948
270009,5205
270010,30239
270011,24470
270011,18410
270014,22387
270015,23076
270017,17955
270017,14213
270019,23515
270020,15684
270021,9677
270021,7241
270022,28105
270023,6598
270023,26775
270024,4656
270024,16509
270025,27270
270025,21309
270026,6653
270026,4166
270026,13272
270026,23126
270026,24468
270026,4226
270027,10239
270028,1147
270029,11463
270029,17938
270030,1717
270031,6211
270032,2597
270032,30719
270034,6730
270035,1715
270035,19302
270038,18238
270039,8431
270041,13788
270041,8658
270042,9694
270042,520
270043,9825
270043,22556
270044,22734
270045,21851
270046,17111
270046,25167
270048,4269
270050,29940
270050,12104
270050,25039
270050,8393
270051,650
270051,19854
270053,14773
270053,6059
270054,26385
267597,32305
270054,29527
270055,17738
270057,1271
270058,32432
270058,24715
270058,1116
270061,18295
270061,14577
270062,32064
270063,20171
270064,12615
270065,17
270067,29542
270068,3734
270071,6462
270071,168
270071,23956
270072,6204
270073,13336
270075,4987
270076,4545
270076,7243
270077,32122
270077,11616
270079,22618
270080,26168
270081,13753
270081,25124
270082,29745
270083,7391
270083,14634
270084,27114
270085,20026
270085,5952
270085,31977
270085,18733
270088,29833
270088,20941
270089,3109
270089,21117
270090,10289
270091,31083
270093,12435
270094,28320
270094,20529
270097,8257
270098,29480
270100,31141
270102,13195
270103,22478
270103,23388
270105,5405
270106,10531
270106,13179
270106,12040
270106,2403
270107,18614
270108,6949
270108,25167
270108,11246
270108,14086
270108,489
270108,32052
270110,23419
270110,351
270111,26895
270111,9141
270113,31643
270118,23566
270118,25039
270118,17442
270118,29015
270119,1359
270119,24191
270119,7040
270119,18614
270120,4110
270120,5272
270127,16576
270127,13876
270129,2628
270129,32275
270129,22255
270129,18082
270129,32034
270129,9559
270131,5913
270131,13583
270132,13169
270132,5193
270133,20767
270133,28582
270133,5430
270134,12216
270134,18759
270135,29225
270135,8698
270136,650
270136,19854
270138,29210
270140,32275
270140,32034
270142,518
270142,9254
270143,15423
270143,15153
270143,28958
270144,850
270145,31119
270145,25381
270146,23213
270148,11554
270148,15943
270149,20171
270150,31366
270150,29527
270151,20644
270152,31612
270153,9894
270154,12788
270155,8838
270156,28454
270157,5913
270157,13583
270159,25898
270161,23476
270162,24103
270163,18062
270163,985
270163,32397
270165,422
270165,12147
270166,10798
270167,27719
270167,25772
270168,7606
270169,18754
270172,13781
270172,32336
270174,17397
270174,17285
270175,7229
270178,24298
270178,15569
270178,31852
270178,32186
270178,32428
270178,18183
270178,3199
270184,6813
270184,6734
270184,10747
270184,7411
270184,20215
270187,21388
270187,8010
270188,8010
270189,7784
270190,18111
270191,27303
270192,32272
270192,6620
270192,10259
270193,19491
270195,21622
270195,8479
270196,11133
270196,32095
270197,9970
270197,30620
270197,24267
270198,7535
270199,30047
270200,13245
270200,17005
270201,16055
270203,3053
270203,11030
270204,16774
270205,21100
270206,18111
270207,12756
270207,4397
270207,14676
270208,25962
270208,25732
270210,17020
270210,16304
270211,21343
270212,15667
270212,1723
270215,26792
270219,7889
270219,4269
270219,10482
270221,1332
270221,21875
270222,13536
270224,7829
270226,20564
270227,14780
270227,1715
270228,225
270228,13676
270229,28043
270229,3808
270231,1843
270232,5653
270233,10843
270234,31827
270234,23508
270234,29841
270234,27173
270234,21093
270234,7681
270235,2539
270236,10291
270238,27687
270240,18985
270241,19520
270241,27807
270242,27019
270242,18734
270243,3690
270244,9238
270244,25559
270245,6713
270245,1297
270246,31667
270246,12616
270246,25999
270247,26951
270247,19705
270247,27800
270252,24470
270252,24586
270253,22523
270253,7883
270254,249
270256,21475
270258,20769
270259,31098
270260,22280
270261,17955
270261,19578
270261,32170
270261,17750
270262,5568
270265,3126
270266,32433
270266,9297
270267,1907
270267,24043
270268,32095
270270,19892
270272,650
270273,473
270274,30269
270274,31699
270274,31234
270274,30757
270275,26456
270276,23491
267712,12319
270277,10221
270278,11861
270279,650
270280,6272
270280,11281
270281,29264
270283,30957
270284,17687
270285,20518
270286,12789
270286,12782
270287,2820
270290,13580
270291,5915
270292,10663
270292,13788
270292,27303
270292,15935
270296,11190
270299,23878
270300,17955
270300,19578
270300,32170
270300,17750
270303,12961
270305,26908
270305,19014
270306,29172
270306,31180
270306,10115
270306,3580
270306,15673
270307,5638
270308,29987
270308,8451
270308,13913
270309,15695
270309,27282
270310,11130
270312,25317
270312,14696
270312,14564
270313,13784
270314,16484
274015,15379
270315,6011
270315,15891
270316,19017
270317,2384
270317,2101
270318,19144
270319,30841
270320,18410
270320,7072
270321,17686
270321,1582
270321,6256
270321,20544
270322,9970
270324,591
270324,17946
270325,1298
270325,17611
270326,21260
270326,21050
270327,22904
270327,25881
270327,29268
270328,27312
270330,29033
270331,28890
270331,17611
270332,20499
270332,15595
270332,28987
270333,19407
270333,21161
270334,20248
270334,29156
270336,21475
270337,30474
270337,16710
270342,11914
270343,31914
270346,2029
270347,27897
270348,859
270350,1706
270350,25885
270351,21434
270351,22737
270353,16072
270355,23484
270355,2240
270355,14100
271314,24952
270355,19510
270357,14750
270358,19552
270359,3172
270360,8426
270360,17783
270360,16380
270360,23716
270361,23033
270362,17666
270362,3451
270363,25333
270364,11931
270364,6010
270365,2659
270367,1573
270367,3502
270370,5947
270370,14234
270371,30017
270372,6211
270372,29811
270376,24731
270376,19170
270377,19297
270377,9807
270377,14187
270378,23841
270378,12383
270380,4226
270381,30539
270381,11778
270383,12467
270385,9565
270386,28899
270386,24556
270390,27339
270392,31877
270392,31912
270392,32328
270392,31337
270392,2628
270392,32410
270392,3338
270392,27964
270392,18082
270392,32071
270393,27019
270393,32352
270394,16886
270395,12961
270396,2493
270396,29486
270396,7115
270396,7339
270396,16112
270396,32127
270396,25976
270396,5444
270396,21647
270396,12989
270398,30140
270398,4137
270398,17542
270398,31896
270398,17201
270400,24107
270403,15545
270404,12600
270405,7214
270405,12623
270406,4075
270408,15354
270408,2400
270409,13179
270411,8606
270411,11830
270412,16617
270413,5152
270413,28699
270413,19676
270413,8732
270416,28378
270417,28489
270418,19578
270418,3277
270420,21443
270421,2384
270422,12759
270422,7160
270423,21759
270426,25273
270426,25253
270427,3690
270427,24364
270428,6614
270429,21883
270429,19965
270430,2013
270431,17055
270431,28140
270432,588
270434,9572
270434,19611
270437,5669
270438,22536
270439,10952
270441,17239
270441,11377
270444,26792
270446,422
270446,12147
270447,25031
270447,29033
270448,6315
270451,32420
270451,19888
270451,32213
270451,26096
270452,31267
270452,28716
270453,6737
270456,14864
270456,26843
270457,14675
270457,6298
270458,18779
270460,2151
270460,12712
270462,5913
270462,13583
270463,17397
270463,17285
270464,19892
270464,9677
270465,14682
270466,14928
270467,4213
270468,15212
270469,27312
270471,31999
270471,8459
270471,31007
270471,31785
270474,6072
270474,7195
270475,10609
270476,12946
270476,30949
270477,27475
270480,8026
270480,3881
270480,26002
270482,13458
270482,30007
270482,5738
270483,23278
270483,24398
270483,908
270484,7819
270486,10068
270486,26608
270486,15685
270488,19520
270488,27807
270489,16875
270490,3366
270491,27475
270492,7072
270493,17955
270493,10342
270494,14325
270495,23937
270497,9523
270498,3447
270498,5763
270500,28922
270500,24145
270501,10239
270502,23789
270502,8497
270506,30550
270507,3835
270507,15093
270508,29332
270508,610
270508,20461
270509,518
270509,9254
270510,1715
270511,12478
270512,8500
270512,17721
270512,13095
270512,15310
270513,8902
270514,8162
270514,23259
270515,21551
270517,15936
270517,26034
270518,9429
270518,24128
270519,8958
270519,28082
270520,16901
270522,3000
270524,14292
270525,30430
270526,7703
270527,8432
270528,28391
270530,13598
270531,13852
270532,9292
270532,26034
270535,27372
270535,30673
270537,11077
270538,6683
270538,24037
270538,19284
270538,2885
270538,4896
270538,17540
270538,29355
270538,2292
270538,6471
270538,1635
270538,11995
270538,25185
270539,26120
267712,9896
270539,31859
270541,23302
270542,13814
270543,17110
270545,7866
270545,17753
270545,28418
270547,385
270549,13028
270552,28110
270552,8947
270552,27474
270553,29551
270553,10166
270553,7843
270553,22568
270553,11667
270553,6494
270553,31905
270554,27807
270557,12724
270557,28611
270558,25335
270558,4032
270558,21028
270558,13417
270560,13162
270560,15611
270560,5189
270560,12722
270561,29216
270561,29578
270561,25929
270564,8397
270565,27252
270567,26685
270568,31999
270568,8459
270568,31785
270570,361
270570,10184
270571,29815
270571,30007
270573,12014
270573,24790
270573,11999
270573,12176
270573,9659
270573,15750
270573,4334
270573,6294
270575,31737
270576,30793
270577,9686
270577,31073
270578,14186
270580,23888
270584,19313
270584,21851
270586,5944
270587,3447
270587,5763
270590,28481
270590,18760
270590,20495
268597,9515
270591,28807
270592,25898
270592,32056
270595,26879
270596,31064
270598,30539
270599,31665
270600,29207
270600,21370
270602,18424
270602,10756
270603,3704
270603,18191
270604,6709
270606,12825
270606,12104
270607,18755
270609,632
270610,30707
270611,24790
270611,4334
270615,12503
270615,27596
270616,32295
270617,32171
270617,25976
270618,18059
270619,23258
270619,8687
270620,7264
270621,8911
270622,26866
270622,20113
270624,4692
270624,3876
270626,14850
270627,10694
270628,2646
270628,28546
270628,24627
270628,1399
270629,6987
270630,14058
270630,24247
270630,28668
270633,20284
270634,25442
270634,26974
270637,204
270638,20125
270638,16617
270640,10351
270642,14719
270643,27610
270644,24489
270644,28552
270645,15661
270645,28362
270646,10335
270647,26141
270647,30893
270648,23549
270649,9525
270649,2769
270650,13765
268597,21508
270651,14793
270652,13420
270652,32237
270653,21343
270654,6675
270654,6680
270656,2333
270657,8459
270657,31785
270658,32171
270658,7339
270662,23154
270663,12677
270663,2307
270664,31940
270665,12835
270665,30254
270665,30827
270667,3995
270668,30793
270669,19994
270669,13604
270670,16156
270670,29573
270674,8082
270675,27330
270679,13272
270679,4347
270680,9361
270680,17341
270681,515
270681,7816
270681,26386
270682,5324
270684,9067
270684,10101
270687,32255
270688,9238
270689,23348
270689,16271
270691,25929
270691,11593
270692,3908
270692,18958
270694,9515
270695,10239
270696,30674
270696,1376
270698,16681
270699,26385
270699,29527
270700,10843
270702,21388
270703,22789
270704,9821
270704,12003
270705,12626
270705,4390
270705,17870
270705,5444
270707,21188
270710,32230
270713,13420
270713,32237
270713,30593
270713,32165
270713,23244
270713,31841
270713,6234
270715,2626
270716,23755
270716,14773
270717,14035
270717,1303
270719,22531
270721,15846
270721,26280
270722,23817
270724,19578
270724,32170
270725,14161
270726,15503
270726,15500
270726,17980
270726,28781
270726,18847
270726,20570
270727,32237
270727,22828
270728,26725
270730,24036
270732,24613
270732,20985
270734,23786
270734,19813
270736,6852
270738,31514
270739,26920
270741,27870
270741,13856
270742,3668
270743,23888
270745,32017
270746,17020
270746,16304
270747,30904
270747,9771
270747,16345
270748,3425
270748,5646
270749,19601
270749,17606
270751,24541
270752,17622
270752,8
270753,16909
270754,5600
270756,17556
270756,6459
270758,6174
270758,20761
270760,30137
270760,32366
270761,198
270762,9670
270763,7704
270763,27031
270764,7902
270764,4976
270765,31929
293963,24553
270767,17078
270770,30607
270770,7390
270771,15344
270771,13169
270773,10902
270775,12459
270775,12458
270779,11928
270779,13303
270780,28019
270781,21229
270784,21238
270784,1832
270784,12952
270784,30505
270784,26240
270784,24364
270785,23439
270785,22692
270785,32200
270786,21328
270788,8912
270790,14850
270790,13518
270792,529
270793,2114
270794,6285
270794,29044
270794,21610
270794,24680
270794,2399
270794,575
270794,127
270796,25273
270797,10698
270797,13592
270799,25300
270800,18507
270801,6020
270801,5259
270802,23003
270804,28609
270804,10547
270804,14058
270810,23137
270810,21285
270810,18921
270810,4926
270810,24957
270811,31337
270811,27964
270812,7915
270812,13632
270814,7896
270815,5033
270816,14190
270816,17140
270820,19313
270820,28378
270822,422
270822,12147
270823,19872
270825,4984
270827,18507
270827,885
270827,17606
270827,31363
270828,19568
270829,11190
270830,20941
270831,27219
270832,32236
270832,14243
270832,4166
270832,15747
270832,24521
270832,17864
270833,9525
270834,4449
270834,22803
270835,16197
270835,16361
270836,31940
270836,6678
270836,21121
270836,31955
270836,27270
270836,21309
270838,17285
270842,7712
270843,31961
270843,20769
270844,8909
270846,4055
270847,17768
270847,23760
270848,9504
270850,10330
270851,7616
270851,15602
270851,1829
270851,11945
270852,8481
270852,14663
270853,26362
270853,5968
270855,10839
270855,3558
270856,8079
270857,8730
270857,3165
270858,22996
270860,21551
270860,23205
270861,7636
270862,13169
270862,5193
270864,25127
270865,21856
270865,6992
270866,17425
270867,20385
270868,8773
270869,24806
270869,31839
270870,5531
270872,23011
270872,32272
270874,8386
270874,20331
293963,24552
270875,30329
270875,18421
270876,20181
270877,13137
270877,24653
270877,6992
270878,15956
270880,27620
270881,3348
270881,15432
270882,3165
270882,29420
270882,17041
270883,8138
270884,22327
270884,22352
270884,15112
270889,24780
270892,3086
270893,28829
270893,4075
270894,31906
270894,31199
270895,3724
270896,29267
270896,14294
270896,3767
270898,9694
270898,520
270900,10239
270900,22692
270903,4927
270903,13039
270906,7554
270907,24521
270907,17864
270908,8597
270908,26062
270909,19103
270909,19209
270912,9493
270913,29697
270915,2725
270915,21703
270916,10972
270916,11248
270918,20612
270919,18047
270921,4836
270922,20385
270923,5831
270924,20987
270924,21161
270925,32336
270925,12478
270926,17598
270926,3996
270927,22255
270928,2375
270931,3453
270931,6270
270931,29933
270931,17171
270931,28581
270931,22659
270935,27545
270935,18112
270935,13309
270936,20039
270937,8745
270937,14315
270938,1716
270938,17534
270939,3514
270940,27858
270941,23374
270941,23388
270942,6471
270944,8600
270946,29486
270946,28730
270948,2380
270949,19705
270949,16236
270949,2631
270951,32378
270951,28043
270953,22692
270954,27651
270956,32229
270957,5324
270958,26267
270959,18484
270959,9953
270959,6944
270959,11317
270959,21468
270959,13576
270960,18216
270961,28366
270963,4812
270963,27261
270964,22764
270964,26657
270967,2825
270969,13169
270969,5193
270973,22527
270973,18453
270973,10560
270975,27114
270975,32386
270976,6619
270977,20330
270977,28581
270978,26165
270978,26774
270978,30137
270980,11980
270980,20207
270982,24132
270982,15083
270982,1004
270982,11949
270983,31999
270983,31007
270984,10724
270984,1553
270984,18104
270985,25918
270985,29893
270986,3712
270987,8493
270987,27732
270988,31893
270988,27902
270989,7139
270989,21935
270989,18779
270991,17530
270991,10696
270992,10435
270992,22486
270992,24480
270992,18102
270992,22098
270992,1290
270992,8348
270992,21891
270992,1475
270992,32376
270992,15311
270992,25921
270992,1546
270992,17987
270993,28481
270993,20495
270995,429
270997,11825
270998,1802
270998,27001
270998,11918
270998,18226
271003,15344
271003,25077
271003,8562
271003,12383
271003,21118
271006,22255
271007,6222
271008,25380
271008,3897
271010,17031
271011,13273
271011,27545
271011,2821
271011,6355
271012,32366
271014,27137
